Parameter Name,Site_keys,Arithmetic Mean,forest,open_land,water,wetland,saltwater/sandybeach,recreational,marina,transitional,urban_public/institution,commercial,transportation,mining,waste,crop_land,cemetary,golfcourse,high_density_residential,medium_density_residential,low_density_residential,industrial
SO2,[  38.052142 -122.145799],0.001286389,0.0,0.0,0.017857142857142856,0.0,0.0,0,0,0.0,0.0,0.08928571428571429,0.23214285714285715,0,0,0.0,0,0,0,0.6607142857142857,0,0.0
SO2,[  38.102507 -122.237976],0.00030692400000000003,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.37,0.0,0,0,0.0,0,0,0,0.63,0,0.0
SO2,[  38.102507 -122.237976],0.0004150170000000001,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.37,0.0,0,0,0.0,0,0,0,0.63,0,0.0
SO2,[  38.442412 -122.713598],0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.037037037037037035,0.8888888888888888,0.0,0,0,0.0,0,0,0,0.07407407407407407,0,0.0
SO2,[  38.442412 -122.713598],0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.037037037037037035,0.8888888888888888,0.0,0,0,0.0,0,0,0,0.07407407407407407,0,0.0
SO2,[  37.640763 -120.999378],0.000999495,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.97,0.02,0,0,0.0,0,0,0,0.0,0,0.01
SO2,[  36.332179 -119.291228],0.00128575,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.91,0.0,0,0,0.0,0,0,0,0.09,0,0.0
SO2,[  34.278058 -118.685924],0.002456584,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.01,0.3,0.0,0,0,0.6,0,0,0,0.09,0,0.0
SO2,[  34.252378 -119.143176],0.0007902539999999999,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.15,0.0,0,0,0.16,0,0,0,0.0,0,0.0
SO2,[ 41.180375 -73.19289 ],0.008777716999999999,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.58,0.14,0,0,0.0,0,0,0,0.28,0,0.0
SO2,[ 41.186764 -73.175945],0.014536788,0.0,0.0,0.01,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.56,0,0.43
SO2,[ 41.399167 -73.443056],0.009612899999999999,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.01,0.46,0.07,0,0,0.0,0,0,0,0.46,0,0.0
SO2,[ 41.079541 -73.704852],0.0107321,0.5423728813559322,0.0,0.0,0.0,0.0,0,0,0.0,0.11864406779661017,0.0,0.1271186440677966,0,0,0.1864406779661017,0,0,0,0.025423728813559324,0,0.0
SO2,[ 41.059541 -73.537067],0.010997203,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.69,0.0,0,0,0.0,0,0,0,0.31,0,0.0
SO2,[ 41.998707 -72.571754],0.004592151,0.011764705882352941,0.0,0.0,0.0,0.0,0,0,0.0,0.25882352941176473,0.3411764705882353,0.0,0,0,0.011764705882352941,0,0,0,0.3764705882352941,0,0.0
SO2,[ 41.761211 -72.678426],0.014509371,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.03,0.9,0.0,0,0,0.0,0,0,0,0.07,0,0.0
SO2,[ 41.667599 -72.788986],0.0072395190000000016,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.23076923076923078,0.0,0.0,0,0,0.0,0,0,0,0.5307692307692308,0,0.23846153846153847
SO2,[ 41.310833 -72.916944],0.0132512,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.24761904761904763,0,0,0.0,0,0,0,0.11428571428571428,0,0.047619047619047616
SO2,[ 41.550556 -73.043611],0.008341901,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1,0.31,0.11,0,0,0.0,0,0,0,0.06,0,0.42
SO2,[ 41.202875 -73.102053],0.012098568999999998,0.0,0.0,0.02,0.0,0.0,0,0,0.0,0.0,0.33,0.0,0,0,0.0,0,0,0,0.65,0,0.0
SO2,[ 39.154722 -75.529444],0.004153403,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.07,0.0,0,0,0.42,0,0,0,0.51,0,0.0
SO2,[ 39.670945 -75.746879],0.002436444,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.3,0.0,0,0,0.54,0,0,0,0.16,0,0.0
SO2,[ 39.574834 -75.618261],0.006133912000000001,0.0,0.0,0.0,0.34,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.66,0,0,0,0.0,0,0.0
SO2,[ 39.761111 -75.491944],0.0044322050000000016,0.0,0.0,0.04,0.15,0.0,0,0,0.27,0.0,0.24,0.0,0,0,0.0,0,0,0,0.3,0,0.0
SO2,[ 39.716128 -75.52768 ],0.009484174,0.0,0.0,0.0,0.05,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.95
SO2,[ 39.631223 -75.613538],0.003133956,0.06,0.0,0.0,0.14,0.0,0,0,0.0,0.0,0.11,0.0,0,0,0.69,0,0,0,0.0,0,0.0
SO2,[ 39.757891 -75.546034],0.011205739,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.19,0.11,0.1,0,0,0.0,0,0,0,0.6,0,0.0
SO2,[ 39.812335 -75.455196],0.006707333,0.0,0.0,0.0,0.0,0.0,0,0,0.01,0.0,0.16,0.41,0,0,0.0,0,0,0,0.27,0,0.15
SO2,[ 38.651225 -75.612705],0.001658404,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.4,0.0,0,0,0.07,0,0,0,0.53,0,0.0
SO2,[ 29.672467 -82.333438],0.002885655,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,1.0,0,0.0
SO2,[ 29.658023 -82.410107],0.002223077,0.3069306930693069,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.49504950495049505,0.0,0,0,0.0,0,0,0,0.19801980198019803,0,0.0
SO2,[ 30.289921 -85.694373],0.00325006,0.9433962264150944,0.0,0.0,0.05660377358490566,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0
SO2,[ 30.27131 -85.68354],0.0021042860000000004,0.99,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.01
SO2,[ 30.254367 -85.703819],0.0033499740000000004,0.72,0.0,0.19,0.09,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0
SO2,[ 30.272143 -85.683262],0.003131427,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0
SO2,[ 30.207145 -85.684373],0.001,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.09,0.0,0.65,0,0,0.0,0,0,0,0.26,0,0.0
SO2,[ 28.403615 -80.706164],0.0010096880000000001,0.12,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.11,0.21,0,0,0.0,0,0,0,0.39,0,0.0
SO2,[ 28.511389 -80.794499],0.00240625,0.11,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.36,0.49,0,0,0.0,0,0,0,0.0,0,0.0
SO2,[ 28.46889  -80.797555],0.001833333,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0
SO2,[ 28.473057 -80.717831],0.0013368420000000002,0.0,0.0,0.19,0.08,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0
SO2,[ 28.481946 -80.773943],0.0016869570000000002,0.0,0.0,0.12,0.0,0.0,0,0,0.0,0.0,0.0,0.3,0,0,0.0,0,0,0,0.58,0,0.0
SO2,[ 26.059811 -80.20727 ],0.0017772150000000004,0.03,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.13,0,0,0,0.69,0,0.0
SO2,[ 26.073144 -80.16949 ],0.0016428570000000002,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.11,0.04,0.19,0,0,0.0,0,0,0,0.66,0,0.0
SO2,[ 26.099809 -80.108655],0.001751899,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.05,0.0,0,0,0.0,0,0,0,0.82,0,0.0
SO2,[ 26.083143 -80.237586],0.00033333300000000006,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.99,0.0,0,0,0.01,0,0,0,0.0,0,0.0
SO2,[ 26.129531 -80.168379],0.002111111,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.028037383177570093,0.037383177570093455,0.0,0,0,0.0,0,0,0,0.9345794392523364,0,0.0
SO2,[ 26.103421 -80.148101],0.000594595,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.1,0.0,0,0,0.0,0,0,0,0.9,0,0.0
SO2,[ 26.172029 -80.203658],0.00025,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1,0.07,0.0,0,0,0.0,0,0,0,0.83,0,0.0
SO2,[ 26.015646 -80.247827],0.0002909090000000001,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.13,0.0,0,0,0.32,0,0,0,0.49,0,0.06
SO2,[ 26.918395 -82.002866],0.0007840910000000001,0.5411764705882353,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.15294117647058825,0,0,0.2823529411764706,0,0,0,0.0,0,0.0
SO2,[ 28.948866 -82.623714],0.00096875,0.92,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.08,0,0,0,0.0,0,0.0
SO2,[ 28.948866 -82.623714],0.00032045500000000003,0.92,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.08,0,0,0,0.0,0,0.0
SO2,[ 28.980556 -82.644381],0.0027519859999999997,0.16,0.0,0.0,0.0,0.0,0,0,0.13,0.0,0.0,0.0,0,0,0.71,0,0,0,0.0,0,0.0
SO2,[ 26.128425 -81.766754],0.000185185,0.0,0.0,0.0,0.0,0.0,0,0,0.3,0.0,0.15,0.19,0,0,0.01,0,0,0,0.35,0,0.0
SO2,[ 30.356339 -81.635396],0.008972584,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.03,0,0,0.0,0,0,0,0.93,0,0.04
SO2,[ 30.327739 -81.655651],0.009752990999999999,0.0,0.0,0.07,0.0,0.0,0,0,0.0,0.0,0.91,0.0,0,0,0.0,0,0,0,0.0,0,0.0
SO2,[ 30.375795 -81.585648],0.007489826,0.01,0.0,0.21,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.78,0,0.0
SO2,[ 30.309119 -81.652341],0.006147232,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.4,0.04,0,0,0.0,0,0,0,0.56,0,0.0
SO2,[ 30.422448 -81.620951],0.0045206000000000005,0.5488721804511278,0.0,0.0,0.0,0.0,0,0,0.3533834586466165,0.0,0.0,0.09774436090225563,0,0,0.0,0,0,0,0.0,0,0.0
SO2,[ 30.457461 -81.534258],0.002668824,0.34,0.0,0.0,0.05,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.35,0,0,0,0.26,0,0.0
SO2,[ 30.611072 -81.266751],0.0035143150000000005,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0
SO2,[ 30.525367 -87.20355 ],0.011174034,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.24,0.65,0.0,0,0,0.0,0,0,0,0.03,0,0.0
SO2,[ 30.575472 -87.244972],0.0028008060000000003,0.9803921568627451,0.0,0.0196078431372549,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0
SO2,[ 30.59825  -87.181081],0.0034437250000000003,0.94,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0
SO2,[ 30.497696 -87.205804],0.003828099,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,1.0,0,0.0
SO2,[ 30.526306 -87.21886 ],0.004966229,0.72,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.28,0,0.0
SO2,[ 30.546306 -87.236916],0.003978419,0.7299270072992701,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0364963503649635,0.0,0,0,0.0,0,0,0,0.0,0,0.0
SO2,[ 30.46603  -87.258028],0.004441962999999999,0.0,0.0,0.0,0.0,0.0,0,0,0.045454545454545456,0.0,0.08181818181818182,0.07272727272727272,0,0,0.0,0,0,0,0.7272727272727273,0,0.0
SO2,[ 30.550195 -87.26664 ],0.001901639,0.11,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.27,0.0,0,0,0.49,0,0,0,0.13,0,0.0
SO2,[ 30.549084 -87.218582],0.005285714,0.11,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.89,0.0,0,0,0.0,0,0,0,0.0,0,0.0
SO2,[ 30.669914 -84.859364],0.0016206979999999998,0.7904761904761904,0.0,0.0,0.1619047619047619,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.047619047619047616,0,0,0,0.0,0,0.0
SO2,[ 30.650193 -84.871587],0.003761972,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0
SO2,[ 26.828673 -81.094234],0.00041,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.6369426751592356,0,0,0,0.3630573248407643,0,0.0
SO2,[ 30.328004 -82.734849],0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.047619047619047616,0,0,0,0.0,0,0.0
SO2,[ 26.753953 -80.938676],0.000597778,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.43,0.0,0,0,0.1,0,0,0,0.47,0,0.0
SO2,[ 27.507536 -81.441463],0.00119,0.0,0.0,0.03,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.81,0,0.0
SO2,[ 27.943634 -82.276202],0.0007894740000000001,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.13,0.0,0,0,0.0,0,0,0,0.61,0,0.0
SO2,[ 27.719475 -82.432594],0.004363636,0.0,0.0,0.0,0.09,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.07,0,0,0,0.74,0,0.0
SO2,[ 27.947521 -82.45315 ],0.0038418620000000006,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0
SO2,[ 27.920578 -82.446206],0.0071279429999999986,0.0,0.0,0.5490196078431373,0.0,0.0,0,0,0.0,0.0,0.0,0.20261437908496732,0,0,0.0,0,0,0,0.1437908496732026,0,0.10457516339869281
SO2,[ 27.88669  -82.481206],0.005185029,0.0,0.0,0.42,0.0,0.0,0,0,0.0,0.0,0.05,0.0,0,0,0.0,0,0,0,0.53,0,0.0
SO2,[ 27.894469 -82.400927],0.004867925,0.0,0.0,0.0,0.53,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.28,0,0,0,0.0,0,0.0
SO2,[ 27.864192 -82.384259],0.003947368,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.03,0,0.42
SO2,[ 27.762806 -82.400927],0.004239914,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.52,0,0,0,0.37,0,0.1
SO2,[ 27.948632 -82.452873],0.0076367909999999995,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0
SO2,[ 27.928356 -82.454539],0.007589714999999999,0.0,0.0,0.5208333333333334,0.0,0.0,0,0,0.0,0.0,0.08854166666666667,0.0,0,0,0.0,0,0,0,0.390625,0,0.0
SO2,[ 28.019188 -82.121753],0.002344828,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.59,0.0,0,0,0.0,0,0,0,0.41,0,0.0
SO2,[ 30.727134 -85.783265],0.000272727,0.9009009009009009,0.0,0.0,0.0990990990990991,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0
SO2,[ 27.646977 -80.402274],0.0010657140000000002,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.38,0.13,0,0,0.0,0,0,0,0.49,0,0.0
SO2,[ 27.639477 -80.395607],0.001077143,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.6,0.0,0,0,0.0,0,0,0,0.4,0,0.0
SO2,[ 30.668249 -84.910199],0.0022683150000000003,0.82,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.18,0,0,0,0.0,0,0.0
SO2,[ 30.690192 -84.832976],0.0030071050000000004,0.2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.36363636363636365,0,0.00909090909090909
SO2,[ 26.651461 -81.866475],0.000580435,0.0,0.0,0.89,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.11,0,0.0
SO2,[ 26.602016 -81.877908],0.014033427,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.16346153846153846,0.19230769230769232,0.0,0,0,0.0,0,0,0,0.6442307692307693,0,0.0
SO2,[ 27.575592 -82.423149],0.0015,0.0,0.0,0.0,0.27358490566037735,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.1509433962264151,0,0,0,0.10377358490566038,0,0.0
SO2,[ 27.591424 -82.387872],0.0016566670000000001,0.20588235294117646,0.0,0.0,0.0196078431372549,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.7745098039215687,0,0,0,0.0,0,0.0
SO2,[ 27.62309  -82.539263],0.0014942310000000002,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.39,0,0,0,0.0,0,0.08
SO2,[ 27.600869 -82.50954 ],0.001514815,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.49,0,0,0,0.0,0,0.0
SO2,[ 27.641978 -82.557319],0.0017711540000000005,0.0,0.0,0.37,0.02,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.05,0,0.42
SO2,[ 27.496984 -82.360371],0.001012727,0.0,0.0,0.0,0.65,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.03,0,0,0,0.0,0,0.0
SO2,[ 27.645033 -82.524262],0.001353191,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.91,0,0,0,0.0,0,0.0
SO2,[ 27.086162 -80.661723],0.0011910710000000001,0.0,0.0,0.41,0.3,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.27,0,0,0,0.02,0,0.0
SO2,[ 27.043942 -80.481442],0.0009490910000000001,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.43,0,0,0,0.16,0,0.0
SO2,[ 25.447612 -80.444779],0.0013012350000000002,0.18,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.82,0,0,0,0.0,0,0.0
SO2,[ 25.447611 -80.368666],0.0013569620000000002,0.5291005291005291,0.0,0.0,0.4708994708994709,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0
SO2,[ 25.798709 -80.210048],0.002148294,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.4095744680851064,0.5478723404255319,0,0,0.0,0,0,0,0.02127659574468085,0,0.02127659574468085
SO2,[ 30.670515 -81.465925],0.0026944440000000003,0.0,0.0,0.27,0.0,0.0,0,0,0.0,0.0,0.0,0.22,0,0,0.0,0,0,0,0.18,0,0.16
SO2,[ 30.658552 -81.463168],0.014586207,0.03,0.0,0.0,0.12,0.0,0,0,0.0,0.0,0.28,0.0,0,0,0.0,0,0,0,0.55,0,0.0
SO2,[ 30.658552 -81.463168],0.018057576,0.03,0.0,0.0,0.12,0.0,0,0,0.0,0.0,0.28,0.0,0,0,0.0,0,0,0,0.55,0,0.0
SO2,[ 30.686626 -81.447314],0.00265,0.0,0.0,0.0,0.68,0.0,0,0,0.0,0.1,0.0,0.0,0,0,0.0,0,0,0,0.22,0,0.0
SO2,[ 28.551112 -81.345347],0.0013039999999999998,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.19,0.68,0,0,0.0,0,0,0,0.13,0,0.0
SO2,[ 28.596389 -81.3625  ],0.0031686410000000003,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.41,0.0,0,0,0.0,0,0,0,0.59,0,0.0
SO2,[ 26.781451 -80.069486],0.00236353,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.43,0.0,0.0,0,0,0.0,0,0,0,0.36,0,0.21
SO2,[ 26.763674 -80.062542],0.0014759039999999999,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.32432432432432434,0.033783783783783786,0.0,0,0,0.0,0,0,0,0.6418918918918919,0,0.0
SO2,[ 26.770897 -80.083931],0.0011870589999999999,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.6,0.13,0.0,0,0,0.0,0,0,0,0.12,0,0.15
SO2,[ 27.946688 -82.731767],0.0024629630000000003,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.05,0.14,0.0,0,0,0.0,0,0,0,0.81,0,0.0
SO2,[ 27.784749 -82.659265],0.003089362,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.17592592592592593,0.05555555555555555,0.046296296296296294,0,0,0.0,0,0,0,0.7222222222222222,0,0.0
SO2,[ 27.785866 -82.739875],0.00242,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.3925233644859813,0.0,0,0,0.0,0,0,0,0.6074766355140186,0,0.0
SO2,[ 27.863635 -82.623153],0.0051321050000000005,0.0,0.0,0.12,0.55,0.0,0,0,0.0,0.0,0.25,0.0,0,0,0.03,0,0,0,0.05,0,0.0
SO2,[ 27.863635 -82.623153],0.003366038,0.0,0.0,0.12,0.55,0.0,0,0,0.0,0.0,0.25,0.0,0,0,0.03,0,0,0,0.05,0,0.0
SO2,[ 27.8928   -82.791492],0.001207407,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.8620689655172413,0,0.0
SO2,[ 28.050295 -82.771768],0.0029764709999999996,0.27,0.0,0.0,0.04,0.0,0,0,0.0,0.01,0.0,0.0,0,0,0.0,0,0,0,0.41,0,0.0
SO2,[ 28.090299 -82.700707],0.001632252,0.0,0.0,0.01,0.27,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.47,0,0,0,0.25,0,0.0
SO2,[ 28.090299 -82.700707],0.0007603449999999999,0.0,0.0,0.01,0.27,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.47,0,0,0,0.25,0,0.0
SO2,[ 28.163902 -82.773713],0.005681645,0.0,0.0,0.42,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.31,0,0.27
SO2,[ 28.163902 -82.773713],0.003261667,0.0,0.0,0.42,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.31,0,0.27
SO2,[ 27.88086  -81.828693],0.0015075000000000002,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.11,0.0,0,0,0.0,0,0,0,0.63,0,0.0
SO2,[ 27.79614  -81.983418],0.002155357,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.47,0,0.0
SO2,[ 27.82975  -81.933973],0.003564706,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0
SO2,[ 27.892804 -81.965084],0.00049697,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0916030534351145,0.0,0,0,0.0,0,0,0,0.1450381679389313,0,0.0
SO2,[ 27.856418 -82.017633],0.0041375000000000006,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.81,0,0,0,0.0,0,0.19
SO2,[ 28.091407 -81.941471],0.001184783,0.0,0.0,0.1388888888888889,0.0,0.0,0,0,0.7685185185185185,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0
SO2,[ 29.662468 -81.687862],0.0016631579999999999,0.23,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.66,0,0,0.11,0,0,0,0.0,0,0.0
SO2,[ 30.951572 -87.150803],0.002685714,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.2,0.0,0,0,0.52,0,0,0,0.28,0,0.0
SO2,[ 30.994071 -87.148303],0.0008272729999999999,0.19,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.23,0,0,0,0.0,0,0.0
SO2,[ 30.953516 -87.184415],0.001142424,0.6,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.33,0,0,0,0.07,0,0.0
SO2,[ 30.953516 -87.16247 ],0.001612121,0.08,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.54,0,0,0,0.38,0,0.0
SO2,[ 30.918795 -87.182193],0.000960606,0.42,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.58,0,0,0,0.0,0,0.0
SO2,[ 30.895741 -87.156359],0.0009909089999999999,0.93,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.07,0,0,0,0.0,0,0.0
SO2,[ 30.938795 -87.139414],0.001490909,0.13,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.87,0,0,0,0.0,0,0.0
SO2,[ 30.951572 -87.150803],0.002921569,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.2,0.0,0,0,0.52,0,0,0,0.28,0,0.0
SO2,[ 30.85213  -87.101079],0.000633333,0.4,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.07,0,0,0,0.0,0,0.01
SO2,[ 30.834076 -87.121358],0.00026060600000000003,0.6451612903225806,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.3548387096774194,0,0,0,0.0,0,0.0
SO2,[ 31.007126 -87.214694],0.001190909,0.47,0.0,0.0,0.17,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.36,0,0,0,0.0,0,0.0
SO2,[ 31.024903 -87.17636 ],0.00139697,0.5,0.0,0.0,0.04,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.31,0,0,0,0.1,0,0.0
SO2,[ 27.322546 -82.450374],0.001138889,0.12,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.04,0.0,0,0,0.43,0,0,0,0.41,0,0.0
SO2,[ 27.16283  -82.088699],0.00037222199999999996,0.0,0.0,0.0,0.18699186991869918,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0
SO2,[ 28.812214 -81.323121],0.00106087,0.1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.9,0,0,0,0.0,0,0.0
SO2,[ 29.891353 -81.890653],0.0037,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0
