Parameter Name,Site_keys,ppm,forest,open_land,water,wetland,saltwater/sandybeach,recreational,marina,transitional,urban_public/institution,commercial,transportation,mining,waste,crop_land,cemetary,golfcourse,high_density_residential,medium_density_residential,low_density_residential,industrial,not_assigned
Suspended particulate (TSP),[ 40.608715 -74.219311],41.466667,0.0,0.0,0.0,0.29,0.0,0,0,0.0,0.0,0.0,0.23,0,0,0.0,0,0,0,0.0,0,0.48,0.0
Suspended particulate (TSP),[ 40.608993 -74.279591],44.766667,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.27,0.0,0,0,0.0,0,0,0,0.73,0,0.0,0.0
Suspended particulate (TSP),[ 40.681213 -74.236812],36.638298,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.035,0.455,0.0,0,0,0.0,0,0,0,0.5,0,0.0,0.0
Suspended particulate (TSP),[ 40.838432 -74.837389],37.133333,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.13,0,0,0,0.43,0,0.0,0.0
Suspended particulate (TSP),[ 40.686766 -75.184342],32.366667,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.147435897436,0.00641025641026,0.0,0,0,0.0,0,0,0,0.641025641026,0,0.0,0.0
Suspended particulate (TSP),[ 42.64851  -73.775963],58.137255,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.375,0.5,0,0,0.0,0,0,0,0.125,0,0.0,0.0
Suspended particulate (TSP),[ 42.625913 -73.758454],52.122449,0.0,0.0,0.145,0.0,0.0,0,0,0.0,0.0,0.0,0.51,0,0,0.0,0,0,0,0.0,0,0.345,0.0
Suspended particulate (TSP),[ 42.64225 -73.75464],48.56,0.0,0.0,0.060773480663,0.0,0.0,0,0,0.0,0.0,0.348066298343,0.552486187845,0,0,0.0,0,0,0,0.0386740331492,0,0.0,0.0
Suspended particulate (TSP),[ 42.472582 -73.799012],45.5,0.12,0.0,0.0,0.0,0.0,0,0,0.0,0.07,0.0,0.0,0,0,0.0,0,0,0,0.81,0,0.0,0.0
Suspended particulate (TSP),[ 42.777578 -73.700674],62.846154,0.52,0.0,0.24,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,0,0.14,0.0
Suspended particulate (TSP),[ 42.11729  -77.948057],48.581818,0.11,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.28,0.0,0,0,0.0,0,0,0,0.61,0,0.0,0.0
Suspended particulate (TSP),[ 40.831767 -73.903748],49.529412,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.5,0,0,0.0,0,0,0,0.5,0,0.0,0.0
Suspended particulate (TSP),[ 40.876942 -73.840674],48.85,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.03,0.0,0,0,0.0,0,0,0,0.97,0,0.0,0.0
Suspended particulate (TSP),[ 42.112298 -75.884917],46.20339,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.02,0,0,0.0,0,0,0,0.98,0,0.0,0.0
Suspended particulate (TSP),[ 42.105354 -75.92603 ],63.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.36,0.0,0,0,0.0,0,0,0,0.64,0,0.0,0.0
Suspended particulate (TSP),[ 42.099798 -75.89325 ],50.625,0.0,0.0,0.06,0.0,0.0,0,0,0.0,0.0,0.07,0.0,0,0,0.0,0,0,0,0.72,0,0.15,0.0
Suspended particulate (TSP),[ 42.110908 -76.048257],61.54,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.16,0.0,0,0,0.0,0,0,0,0.48,0,0.36,0.0
Suspended particulate (TSP),[ 42.078408 -76.097704],58.840909,0.02,0.0,0.04,0.0,0.0,0,0,0.0,0.0,0.0,0.94,0,0,0.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 42.088121 -78.436409],62.033898,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.05,0.0,0.0,0,0,0.0,0,0,0,0.58,0,0.37,0.0
Suspended particulate (TSP),[ 42.935345 -76.569942],61.862745,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.71,0.0,0,0,0.0,0,0,0,0.15,0,0.14,0.0
Suspended particulate (TSP),[ 42.479224 -79.33421 ],44.189655,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.28,0.0,0,0,0.0,0,0,0,0.72,0,0.0,0.0
Suspended particulate (TSP),[ 42.494501 -79.316154],53.833333,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.15,0.05,0.0,0,0,0.0,0,0,0,0.73,0,0.07,0.0
Suspended particulate (TSP),[ 42.182406 -79.183197],42.444444,0.68,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.32,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 42.095336 -79.236714],47.3,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.66,0.0,0,0,0.0,0,0,0,0.14,0,0.2,0.0
Suspended particulate (TSP),[ 42.115614 -79.219213],71.44898,0.08,0.0,0.0,0.0,0.0,0,0,0.0,0.07,0.44,0.0,0,0,0.04,0,0,0,0.37,0,0.0,0.0
Suspended particulate (TSP),[ 42.565614 -79.167818],75.869565,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 42.090336 -79.244771],42.513514,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.16,0.0,0,0,0.0,0,0,0,0.7,0,0.14,0.0
Suspended particulate (TSP),[ 42.141464 -76.930517],54.981132,0.06,0.0,0.0,0.0,0.0,0,0,0.0,0.12,0.58,0.12,0,0,0.0,0,0,0,0.12,0,0.0,0.0
Suspended particulate (TSP),[ 42.079796 -76.805789],41.157895,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.32,0.0,0,0,0.0,0,0,0,0.68,0,0.0,0.0
Suspended particulate (TSP),[ 42.09063  -76.801345],41.166667,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.84,0.0,0,0,0.0,0,0,0,0.16,0,0.0,0.0
Suspended particulate (TSP),[ 42.123963 -76.825235],51.519231,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.27,0.0,0,0,0.0,0,0,0,0.59,0,0.14,0.0
Suspended particulate (TSP),[ 42.162575 -76.823846],49.692308,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.38,0.06,0,0,0.0,0,0,0,0.56,0,0.0,0.0
Suspended particulate (TSP),[ 42.316741 -75.770193],36.039216,0.02,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.96,0,0,0,0.02,0,0.0,0.0
Suspended particulate (TSP),[ 44.695599 -73.45319 ],42.54717,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.05,0.6,0.0,0,0,0.0,0,0,0,0.33,0,0.02,0.0
Suspended particulate (TSP),[ 42.13259 -73.88652],52.98,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,1.0,0,0.0,0.0
Suspended particulate (TSP),[ 42.242137 -73.77807 ],34.681818,0.2,0.0,0.0,0.0,0.0,0,0,0.0,0.23,0.0,0.0,0,0,0.56,0,0,0,0.01,0,0.0,0.0
Suspended particulate (TSP),[ 42.596737 -76.175762],49.321429,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.713178294574,0.0,0,0,0.0,0,0,0,0.286821705426,0,0.0,0.0
Suspended particulate (TSP),[ 42.596181 -76.157706],42.105263,0.01,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.76,0.0,0,0,0.12,0,0,0,0.11,0,0.0,0.0
Suspended particulate (TSP),[ 42.713401 -76.032702],39.05,0.31,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.25,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 42.066194 -75.419065],45.396226,0.02,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.06,0.0,0,0,0.04,0,0,0,0.88,0,0.0,0.0
Suspended particulate (TSP),[ 41.943981 -73.900412],50.963636,0.31067961165,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.00970873786408,0.0,0,0,0.679611650485,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 41.721482 -73.938193],43.377778,0.09,0.0,0.61,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.3,0.0
Suspended particulate (TSP),[ 42.99328 -78.77153],49.846154,0.05,0.0,0.0,0.0,0.0,0,0,0.0,0.88,0.0,0.0,0,0,0.0,0,0,0,0.07,0,0.0,0.0
Suspended particulate (TSP),[ 42.871169 -78.830312],36.392857,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.01,0.24,0,0,0.0,0,0,0,0.08,0,0.67,0.0
Suspended particulate (TSP),[ 42.876907 -78.809526],63.929825,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.11,0.35,0.1,0,0,0.0,0,0,0,0.44,0,0.0,0.0
Suspended particulate (TSP),[ 42.841169 -78.828089],40.759259,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.44,0.0,0,0,0.0,0,0,0,0.56,0,0.0,0.0
Suspended particulate (TSP),[ 42.930614 -78.867536],52.28,0.0,0.0,0.12,0.0,0.0,0,0,0.0,0.77,0.0,0.0,0,0,0.0,0,0,0,0.11,0,0.0,0.0
Suspended particulate (TSP),[ 42.946168 -78.892259],33.796296,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.46,0,0.54,0.0
Suspended particulate (TSP),[ 42.858114 -78.830312],48.928571,0.0,0.0,0.07,0.0,0.0,0,0,0.0,0.0,0.5,0.0,0,0,0.0,0,0,0,0.34,0,0.09,0.0
Suspended particulate (TSP),[ 42.640894 -78.535578],49.637931,0.04,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.16,0.0,0,0,0.49,0,0,0,0.31,0,0.0,0.0
Suspended particulate (TSP),[ 42.943391 -78.805312],39.79661,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,1.0,0,0.0,0.0
Suspended particulate (TSP),[ 42.852836 -78.862535],43.553571,0.0,0.0,0.01,0.06,0.0,0,0,0.0,0.31,0.12,0.17,0,0,0.0,0,0,0,0.0,0,0.18,0.0
Suspended particulate (TSP),[ 42.937836 -78.881147],56.803571,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.12,0.34,0.0,0,0,0.0,0,0,0,0.4,0,0.13,0.0
Suspended particulate (TSP),[ 42.951725 -78.850035],44.267857,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,1.0,0,0.0,0.0
Suspended particulate (TSP),[ 42.976724 -78.898093],49.745763,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.19,0.0,0.0,0,0,0.0,0,0,0,0.23,0,0.58,0.0
Suspended particulate (TSP),[ 42.992557 -78.928928],26.115385,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.13,0.05,0.15,0,0,0.0,0,0,0,0.0,0,0.51,0.0
Suspended particulate (TSP),[ 42.895891 -78.793922],43.034483,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.173913043478,0.0,0,0,0.0,0,0,0,0.826086956522,0,0.0,0.0
Suspended particulate (TSP),[ 42.857559 -78.740309],49.118644,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0196078431373,0.0294117647059,0.0,0,0,0.28431372549,0,0,0,0.666666666667,0,0.0,0.0
Suspended particulate (TSP),[ 42.797281 -78.828644],34.236364,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.04,0.22,0.0,0,0,0.0,0,0,0,0.74,0,0.0,0.0
Suspended particulate (TSP),[ 42.818948 -78.846145],38.695652,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.126126126126,0.0,0.0,0,0,0.0,0,0,0,0.684684684685,0,0.189189189189,0.0
Suspended particulate (TSP),[ 42.905891 -78.84309 ],40.981132,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.37,0.09,0.2,0,0,0.0,0,0,0,0.34,0,0.0,0.0
Suspended particulate (TSP),[ 42.869502 -78.823089],42.525424,0.0,0.0,0.03,0.0,0.0,0,0,0.0,0.0,0.48,0.14,0,0,0.0,0,0,0,0.0,0,0.35,0.0
Suspended particulate (TSP),[ 42.995613 -78.829479],55.844828,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.118181818182,0.0,0,0,0.0,0,0,0,0.881818181818,0,0.0,0.0
Suspended particulate (TSP),[ 42.903114 -78.75281 ],42.482759,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.18,0.8,0.0,0,0,0.0,0,0,0,0.0,0,0.02,0.0
Suspended particulate (TSP),[ 42.99551 -78.90152],54.172414,0.02,0.0,0.0,0.0,0.0,0,0,0.15,0.07,0.0,0.64,0,0,0.0,0,0,0,0.01,0,0.11,0.0
Suspended particulate (TSP),[ 42.923115 -78.701974],52.238095,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.04,0.22,0.0,0,0,0.0,0,0,0,0.74,0,0.0,0.0
Suspended particulate (TSP),[ 42.833392 -78.77531 ],60.5,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.03,0.65,0.0,0,0,0.0,0,0,0,0.32,0,0.0,0.0
Suspended particulate (TSP),[ 42.992835 -78.875037],47.322581,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.46,0.04,0.14,0,0,0.0,0,0,0,0.36,0,0.0,0.0
Suspended particulate (TSP),[ 42.818948 -78.840589],49.452381,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.203539823009,0.0,0.327433628319,0,0,0.0,0,0,0,0.451327433628,0,0.0176991150442,0.0
Suspended particulate (TSP),[ 42.902003 -78.65725 ],57.981132,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.17,0.0,0,0,0.7,0,0,0,0.13,0,0.0,0.0
Suspended particulate (TSP),[ 42.662281 -79.05615 ],48.614035,0.847619047619,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.152380952381,0,0.0,0.0
Suspended particulate (TSP),[ 43.020892 -78.483913],50.482143,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0246913580247,0.0493827160494,0.308641975309,0,0,0.617283950617,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 43.049501 -78.808924],42.857143,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.38,0,0,0.02,0,0,0,0.6,0,0.0,0.0
Suspended particulate (TSP),[ 43.840616 -73.428175],37.392857,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.26,0,0,0,0.74,0,0.0,0.0
Suspended particulate (TSP),[ 44.39308 -73.8589 ],47.964912,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 44.284214 -73.984594],68.847458,0.1,0.0,0.14,0.0,0.0,0,0,0.0,0.0,0.49,0.0,0,0,0.0,0,0,0,0.27,0,0.0,0.0
Suspended particulate (TSP),[ 44.362274 -74.1521  ],41.96,0.689655172414,0.0,0.0,0.186206896552,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 43.051926 -74.342898],53.388889,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.55,0.0,0,0,0.0,0,0,0,0.45,0,0.0,0.0
Suspended particulate (TSP),[ 43.051462 -74.344024],40.810345,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.63,0.0,0,0,0.0,0,0,0,0.37,0,0.0,0.0
Suspended particulate (TSP),[ 43.006462 -74.375136],48.637931,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0,0,0.6,0,0.0,0.0
Suspended particulate (TSP),[ 43.00506  -78.176683],41.150943,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.207920792079,0.0,0,0,0.0,0,0,0,0.792079207921,0,0.0,0.0
Suspended particulate (TSP),[ 42.210366 -73.867074],37.268293,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.24,0,0,0,0.71,0,0.05,0.0
Suspended particulate (TSP),[ 42.130646 -73.919855],30.408163,0.56,0.0,0.28,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.16,0,0.0,0.0
Suspended particulate (TSP),[ 43.413401 -74.276526],34.2,0.684931506849,0.0,0.0,0.315068493151,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 43.030626 -74.983767],44.709677,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.79,0.0,0,0,0.0,0,0,0,0.19,0,0.0,0.0
Suspended particulate (TSP),[ 43.970895 -75.911034],42.826923,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.32,0.0,0,0,0.0,0,0,0,0.68,0,0.0,0.0
Suspended particulate (TSP),[ 40.592605 -73.937082],42.020408,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.339130434783,0.0695652173913,0,0,0.0,0,0,0,0.591304347826,0,0.0,0.0
Suspended particulate (TSP),[ 40.73277 -73.94722],46.540984,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.28,0.11,0,0,0.0,0,0,0,0.07,0,0.54,0.0
Suspended particulate (TSP),[ 40.672047 -73.964861],56.27451,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.116504854369,0.592233009709,0.0,0,0,0.0,0,0,0,0.291262135922,0,0.0,0.0
Suspended particulate (TSP),[ 40.654271 -74.004862],43.921569,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.58,0,0,0.0,0,0,0,0.12,0,0.0,0.0
Suspended particulate (TSP),[ 43.787847 -75.47685 ],47.240741,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0191082802548,0,0,0.636942675159,0,0,0,0.343949044586,0,0.0,0.0
Suspended particulate (TSP),[ 42.87173 -77.74028],51.964286,0.0196078431373,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.980392156863,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 43.083124 -75.746574],52.912281,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.31,0.0,0,0,0.01,0,0,0,0.62,0,0.0,0.0
Suspended particulate (TSP),[ 43.092846 -75.651015],40.051724,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.24,0.0,0,0,0.0,0,0,0,0.76,0,0.0,0.0
Suspended particulate (TSP),[ 43.123674 -77.564721],44.736842,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.27,0.5,0,0,0.0,0,0,0,0.23,0,0.0,0.0
Suspended particulate (TSP),[ 43.170062 -77.636391],74.418605,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.3,0.26,0.0,0,0,0.0,0,0,0,0.44,0,0.0,0.0
Suspended particulate (TSP),[ 43.213393 -77.946958],50.163265,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.03,0.315,0.0,0,0,0.5,0,0,0,0.155,0,0.0,0.0
Suspended particulate (TSP),[ 43.118672 -77.834175],44.559322,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.275362318841,0.0,0,0,0.724637681159,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 43.200895 -77.641114],67.477273,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.1,0.0,0,0,0.0,0,0,0,0.22,0,0.68,0.0
Suspended particulate (TSP),[ 43.165512 -77.554511],45.622222,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.142857142857,0.0,0,0,0.0,0,0,0,0.857142857143,0,0.0,0.0
Suspended particulate (TSP),[ 43.142562 -77.659169],37.446429,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.5,0,0,0.0,0,0,0,0.295,0,0.205,0.0
Suspended particulate (TSP),[ 43.236729 -77.645558],37.153846,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.137931034483,0.0,0,0,0.0,0,0,0,0.862068965517,0,0.0,0.0
Suspended particulate (TSP),[ 43.158442 -77.564302],35.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.53,0.0,0,0,0.0,0,0,0,0.31,0,0.16,0.0
Suspended particulate (TSP),[ 43.207563 -77.429438],32.87931,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.16,0.21,0.0,0,0,0.0,0,0,0,0.63,0,0.0,0.0
Suspended particulate (TSP),[ 43.201451 -77.578333],38.809524,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.78,0.03,0,0,0.0,0,0,0,0.19,0,0.0,0.0
Suspended particulate (TSP),[ 43.161062 -77.603293],29.836735,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.456140350877,0.543859649123,0,0,0.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 42.934242 -74.184575],49.803922,0.0,0.0,0.17,0.0,0.0,0,0,0.0,0.08,0.37,0.0,0,0,0.0,0,0,0,0.38,0,0.0,0.0
Suspended particulate (TSP),[ 40.652221 -73.593167],25.961538,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.34,0.0,0,0,0.0,0,0,0,0.66,0,0.0,0.0
Suspended particulate (TSP),[ 40.74316 -73.58549],58.243902,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.195,0.305,0.5,0,0,0.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 40.775932 -73.450678],77.288462,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.17,0.18,0.565,0,0,0.0,0,0,0,0.085,0,0.0,0.0
Suspended particulate (TSP),[ 40.63103 -73.73388],52.1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.23,0.0,0,0,0.0,0,0,0,0.55,0,0.22,0.0
Suspended particulate (TSP),[ 40.717324 -73.625406],123.262745,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.5,0,0,0.0,0,0,0,0.33,0,0.0,0.0
Suspended particulate (TSP),[ 40.875932 -73.539847],101.115942,0.0,0.0,0.04,0.0,0.0,0,0,0.0,0.0,0.31,0.0,0,0,0.0,0,0,0,0.65,0,0.0,0.0
Suspended particulate (TSP),[ 40.657603 -73.641518],70.017241,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.66,0.0,0,0,0.0,0,0,0,0.34,0,0.0,0.0
Suspended particulate (TSP),[ 40.863988 -73.630405],65.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.49,0.0,0,0,0.0,0,0,0,0.51,0,0.0,0.0
Suspended particulate (TSP),[ 40.663992 -73.646241],77.789474,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.44,0.0,0,0,0.0,0,0,0,0.56,0,0.0,0.0
Suspended particulate (TSP),[ 40.796768 -73.698186],62.767857,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.60396039604,0.0,0,0,0.00990099009901,0,0,0,0.386138613861,0,0.0,0.0
Suspended particulate (TSP),[ 40.821768 -73.947638],50.25,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.173553719008,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 40.768157 -73.97125 ],72.5,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.27,0.25,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 40.739546 -73.985694],25.615385,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.02,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 43.179995 -78.682488],39.423077,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.045,0.225,0.0,0,0,0.5,0,0,0,0.23,0,0.0,0.0
Suspended particulate (TSP),[ 43.173668 -78.682532],90.350877,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.21,0.0,0,0,0.5,0,0,0,0.29,0,0.0,0.0
Suspended particulate (TSP),[ 43.168668 -78.701699],84.928571,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.165,0.0,0,0,0.5,0,0,0,0.335,0,0.0,0.0
Suspended particulate (TSP),[ 43.190057 -78.684198],36.93617,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.885,0,0,0,0.115,0,0.0,0.0
Suspended particulate (TSP),[ 43.211447 -78.47058 ],92.160714,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.167487684729,0.0,0,0,0.492610837438,0,0,0,0.211822660099,0,0.128078817734,0.0
Suspended particulate (TSP),[ 43.136446 -78.83837 ],37.509434,0.05,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.116666666667,0.0,0,0,0.833333333333,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 43.085889 -78.996154],61.529412,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.5,0,0,0.0,0,0,0,0.365,0,0.135,0.0
Suspended particulate (TSP),[ 43.102556 -78.96282 ],61.833333,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.07,0.0,0.33,0,0,0.0,0,0,0,0.6,0,0.0,0.0
Suspended particulate (TSP),[ 43.025613 -78.861981],36.243243,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.18,0.15,0,0,0.0,0,0,0,0.67,0,0.0,0.0
Suspended particulate (TSP),[ 43.062279 -78.856426],74.844828,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.137931034483,0.0,0,0,0.0,0,0,0,0.862068965517,0,0.0,0.0
Suspended particulate (TSP),[ 43.040613 -78.871426],45.851852,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.39,0.0,0,0,0.0,0,0,0,0.61,0,0.0,0.0
Suspended particulate (TSP),[ 43.129778 -78.93893 ],58.236364,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.104,0.0,0,0,0.8,0,0,0,0.096,0,0.0,0.0
Suspended particulate (TSP),[ 43.172277 -79.041156],41.890909,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.05,0.07,0.0,0,0,0.0,0,0,0,0.88,0,0.0,0.0
Suspended particulate (TSP),[ 43.139499 -79.026155],48.961538,0.0,0.0,0.0608695652174,0.0,0.0,0,0,0.0,0.0,0.0695652173913,0.869565217391,0,0,0.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 43.129777 -79.044489],78.068966,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.09,0.02,0.5,0,0,0.0,0,0,0,0.39,0,0.0,0.0
Suspended particulate (TSP),[ 43.260887 -79.06338 ],35.26,0.0,0.0,0.11,0.0,0.0,0,0,0.0,0.0,0.21,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0.41
Suspended particulate (TSP),[ 43.231166 -79.007267],52.234043,0.0377358490566,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.301886792453,0,0,0,0.0566037735849,0,0.0,0.0
