STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-15 11:54,FM-15,CLR:00,10.00,,67,19.4,59,15.2,29,-1.7,24,17,230,25,30.22,,,30.25,0.00,30.25,,,,,,,,,,0504,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-15 12:54,FM-15,FEW:02 90 BKN:07 300,10.00,,69,20.6,61,16.0,33,0.6,26,18,200,30,30.19,6,,30.22,0.00,30.22,,,,,,,,,,0504,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-15 13:00,FM-12,,,,69,20.6,61,16.0,33,0.6,26,18,200,,30.20,6,+0.11,30.22,,,,,,,,,,,,0504,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-15 13:54,FM-15,BKN:07 300,10.00,,69,20.6,61,16.2,31,-0.6,24,26,220,33,30.14,,,30.17,0.00,30.17,,,,,,,,,,0504,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-15 14:54,FM-15,FEW:02 90 BKN:07 240 BKN:07 300,10.00,,68,20.0,60,15.4,33,0.6,27,21,220,32,30.11,,,30.14,0.00,30.14,,,,,,,,,,0504,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-15 15:54,FM-15,FEW:02 90 BKN:07 240 OVC:08 300,10.00,,67,19.4,59,15.1,30,-1.1,25,26,230,39,30.10,6,,30.13,0.00,30.13,,,,,,,,,,0504,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-15 16:00,FM-12,,,,67,19.4,59,15.1,30,-1.1,25,26,230,,30.11,6,+0.09,30.13,,,,,,,,,,,,0504,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-15 16:54,FM-15,FEW:02 70 BKN:07 200 OVC:08 240,10.00,,63,17.2,56,13.3,25,-3.9,24,31,210,39,30.10,,,30.13,0.00,30.13,,,,,,,,,,0504,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-15 17:54,FM-15,FEW:02 70 OVC:08 160,10.00,,61,16.1,53,11.9,26,-3.3,26,18,220,28,30.09,,,30.12,0.00,30.12,,,,,,,,,,0504,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-15 18:54,FM-15,BKN:07 35 OVC:08 95,10.00,,60,15.6,52,11.2,41,5.0,50,25,220,33,30.09,6,,30.12,T,30.12,,,,,,,,,,0504,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-15 19:00,FM-12,41,,,60,15.6,52,11.2,41,5.0,50,25,220,,30.10,6,+0.01,30.12,,,,,,,,,,,,0502,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-15 19:54,FM-15,FEW:02 50 OVC:08 85,10.00,-RA:02 |RA:61 |,57,13.9,52,11.2,48,8.9,72,20,230,32,30.07,,,30.10,T,30.10,,,,,,,,,,0502,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-15 20:46,FM-16,BKN:07 23 OVC:08 95,10.00,,56,13.3,53,11.4,50,10.0,81,17,210,26,30.05,,,,T,30.08,,,,,,,,,,0502,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-15 20:54,FM-15,BKN:07 22 OVC:08 95,10.00,,56,13.3,53,11.4,50,10.0,81,21,220,32,30.05,,,30.08,T,30.08,,,,,,,,,,0502,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-15 21:54,FM-15,OVC:08 20,10.00,,56,13.3,53,11.4,50,10.0,81,24,230,31,30.00,8,,30.03,0.00,30.03,,,,,,,,,,0502,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-15 22:00,FM-12,26,,,56,13.3,53,11.4,50,10.0,81,24,230,,30.01,8,+0.09,30.03,,,,,,,,,,,,0502,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-15 22:54,FM-15,BKN:07 21 OVC:08 70,10.00,,57,13.9,54,12.0,51,10.6,81,20,240,29,29.98,,,30.01,0.00,30.01,,,,,,,,,,0502,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-15 23:35,FM-16,SCT:04 20 BKN:07 85 OVC:08 100,10.00,,58,14.4,55,12.5,52,11.1,81,22,230,31,29.96,,,,,29.99,,,,,,,,,,0502,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-15 23:54,FM-15,SCT:04 20 OVC:08 100,10.00,,58,14.4,55,12.5,52,11.1,81,17,230,31,29.95,,,29.98,0.00,29.98,70,42,56,8.0,,,,9,0,0502,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-15 23:59,SOD,,,,,,,,,,,,,,,,,,,,70,42,56,8.0,54,37,47,9,0,0502,1827,RA:16,T,0.0,,30.24,30.22,15.8,39,220,31,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-16 00:54,FM-15,FEW:02 20 OVC:08 110,10.00,,58,14.4,55,12.8,53,11.7,84,23,240,32,29.92,8,,29.95,T,29.95,,,,,,,,,,0502,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-16 01:00,FM-12,26,,,58,14.4,55,12.8,53,11.7,84,23,240,,29.93,8,+0.08,29.95,,,59,42,50,1.7,,,,15,0,0502,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-16 01:54,FM-15,FEW:02 120 BKN:07 200,10.00,,58,14.4,56,13.1,54,12.2,87,16,230,,29.88,,,29.91,0.00,29.91,,,,,,,,,,0502,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-16 02:54,FM-15,BKN:07 150,10.00,,59,15.0,56,13.3,54,12.2,83,17,240,,29.86,,,29.89,0.00,29.89,,,,,,,,,,0502,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-16 03:54,FM-15,SCT:04 150,10.00,,59,15.0,56,13.3,54,12.2,83,16,240,,29.85,6,,29.88,0.00,29.88,,,,,,,,,,0502,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-16 04:00,FM-12,,,,59,15.0,56,13.3,54,12.2,83,16,240,,29.86,6,+0.07,29.88,,,,,,,,,,,,0502,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-16 04:54,FM-15,FEW:02 150,10.00,,60,15.6,56,13.3,53,11.7,78,14,240,,29.85,,,29.88,0.00,29.88,,,,,,,,,,0502,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-16 05:54,FM-15,FEW:02 150 FEW:02 250,10.00,,61,16.1,56,13.6,53,11.7,75,16,240,23,29.85,,,29.88,0.00,29.88,,,,,,,,,,0502,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-16 06:54,FM-15,FEW:02 150 FEW:02 250,10.00,,65,18.3,59,14.9,54,12.2,68,14,240,,29.84,8,,29.88,0.00,29.87,,,,,,,,,,0502,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-16 07:00,FM-12,,,,65,18.3,59,14.9,54,12.2,68,14,240,,29.85,8,+0.00,29.88,,,70,55,62,13.7,,,,3,0,0502,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-16 07:54,FM-15,FEW:02 130 SCT:04 250,10.00,,70,21.1,62,16.6,54,12.2,57,13,240,,29.83,,,29.86,0.00,29.86,,,,,,,,,,0502,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-16 08:54,FM-15,FEW:02 250,10.00,,77,25.0,67,19.4,54,12.2,45,13,240,23,29.81,,,29.84,0.00,29.84,,,,,,,,,,0502,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-16 09:54,FM-15,FEW:02 250,10.00,,80,26.7,69,20.8,52,11.1,38,18,270,30,29.78,8,,29.82,0.00,29.81,,,,,,,,,,0502,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-16 10:00,FM-12,,,,80,26.7,69,20.8,52,11.1,38,18,270,,29.79,8,+0.06,29.82,,,,,,,,,,,,0502,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-16 10:54,FM-15,FEW:02 30 FEW:02 250,10.00,,83,28.3,73,22.5,50,10.0,32,18,250,31,29.75,,,29.78,0.00,29.78,,,,,,,,,,0502,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-16 11:54,FM-15,FEW:02 30 FEW:02 250,10.00,,85,29.4,76,24.2,47,8.3,27,23,240,37,29.73,,,29.76,0.00,29.76,,,,,,,,,,0502,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-16 12:54,FM-15,SCT:04 30 SCT:04 250,10.00,,84,28.9,74,23.5,47,8.3,27,20,250,32,29.70,6,,29.73,0.00,29.73,,,,,,,,,,0502,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-16 13:00,FM-12,26,,,84,28.9,74,23.5,47,8.3,27,20,250,,29.71,6,+0.08,29.73,,,,,,,,,,,,0502,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-16 13:54,FM-15,SCT:04 90 BKN:07 110,10.00,,85,29.4,76,24.3,46,7.8,26,22,250,33,29.68,,,29.71,0.00,29.71,,,,,,,,,,0502,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-16 14:54,FM-15,SCT:04 100 SCT:04 150,10.00,,85,29.4,75,24.0,48,8.9,28,22,240,28,29.64,,,29.68,0.00,29.67,,,,,,,,,,0502,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-16 15:54,FM-15,BKN:07 100,10.00,,84,28.9,74,23.4,48,8.9,29,21,230,,29.63,6,,29.66,0.00,29.66,,,,,,,,,,0502,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-16 16:00,FM-12,,,,84,28.9,74,23.4,48,8.9,29,21,230,,29.64,6,+0.07,29.66,,,,,,,,,,,,0502,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-16 16:54,FM-15,SCT:04 95 SCT:04 150,10.00,,84,28.9,74,23.5,47,8.3,27,20,240,28,29.61,,,29.65,0.00,29.64,,,,,,,,,,0502,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-16 17:54,FM-15,FEW:02 90 FEW:02 150 SCT:04 250,10.00,,82,27.8,72,22.1,48,8.9,31,20,240,26,29.59,,,29.62,0.00,29.62,,,,,,,,,,0502,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-16 18:54,FM-15,FEW:02 120 SCT:04 200 BKN:07 250,10.00,,79,26.1,68,20.2,52,11.1,39,20,220,29,29.61,5,,29.65,0.00,29.64,,,,,,,,,,0502,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-16 19:00,FM-12,,,,79,26.1,68,20.2,52,11.1,39,20,220,,29.62,5,+0.01,29.65,,,,,,,,,,,,0500,1828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-16 19:54,FM-15,BKN:07 80 OVC:08 95,10.00,,79,26.1,68,20.2,52,11.1,39,20,260,33,29.66,,,29.69,0.00,29.69,,,,,,,,,,0500,1828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-16 20:54,FM-15,BKN:07 110 OVC:08 150,10.00,-RA:02 |RA:61 |,71,21.7,63,17.4,57,13.9,61,17,240,26,29.69,,,29.72,T,29.72,,,,,,,,,,0500,1828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-16 21:54,FM-15,FEW:02 110,10.00,,70,21.1,62,16.9,56,13.3,61,14,260,25,29.69,1,,29.72,0.00,29.72,,,,,,,,,,0500,1828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-16 22:00,FM-12,,,,70,21.1,62,16.9,56,13.3,61,14,260,,29.70,1,-0.08,29.72,,,,,,,,,,,,0500,1828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-16 22:54,FM-15,FEW:02 150 FEW:02 200,10.00,,69,20.6,62,16.8,57,13.9,66,15,250,,29.70,,,29.73,0.00,29.73,,,,,,,,,,0500,1828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-16 23:54,FM-15,FEW:02 150,10.00,,68,20.0,62,16.5,57,13.9,68,13,250,,29.70,,,29.73,0.00,29.73,86,57,72,23.7,,,,0,7,0500,1828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-16 23:59,SOD,,,,,,,,,,,,,,,,,,,,86,57,72,23.7,51,52,61,0,7,0500,1828,RA:16,T,0.0,,29.77,29.77,17.6,38,250,31,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-17 00:54,FM-15,FEW:02 150,10.00,,66,18.9,61,15.9,57,13.9,73,14,240,,29.70,2,,29.73,0.00,29.73,,,,,,,,,,0500,1828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-17 01:00,FM-12,,,,66,18.9,61,15.9,57,13.9,73,14,240,,29.71,2,-0.01,29.73,,,79,58,68,19.3,,,,0,3,0500,1828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-17 01:54,FM-15,FEW:02 220,10.00,,66,18.9,61,15.9,57,13.9,73,13,260,23,29.71,,,29.74,0.00,29.74,,,,,,,,,,0500,1828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-17 02:54,FM-15,FEW:02 250,10.00,,66,18.9,60,15.7,56,13.3,70,14,250,24,29.72,,,29.75,0.00,29.75,,,,,,,,,,0500,1828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-17 03:54,FM-15,FEW:02 150 SCT:04 250,10.00,,65,18.3,60,15.6,57,13.9,76,11,260,23,29.74,3,,29.77,0.00,29.77,,,,,,,,,,0500,1828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-17 04:00,FM-12,,,,65,18.3,60,15.6,57,13.9,76,11,260,,29.75,3,-0.03,29.77,,,,,,,,,,,,0500,1828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-17 04:54,FM-15,FEW:02 150 SCT:04 180 SCT:04 250,10.00,,64,17.8,60,15.4,57,13.9,78,11,250,,29.75,,,29.78,0.00,29.78,,,,,,,,,,0500,1828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-17 05:54,FM-15,FEW:02 85 BKN:07 160 BKN:07 250,10.00,,65,18.3,60,15.6,57,13.9,76,9,270,,29.78,,,29.81,0.00,29.81,,,,,,,,,,0500,1828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-17 06:54,FM-15,FEW:02 160 FEW:02 250,10.00,,67,19.4,61,16.0,56,13.3,68,13,260,,29.79,1,,29.82,0.00,29.82,,,,,,,,,,0500,1828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-17 07:00,FM-12,,,,67,19.4,61,16.0,56,13.3,68,13,260,,29.80,1,-0.05,29.82,,,86,64,75,26.3,,,,0,10,0500,1828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-17 07:54,FM-15,FEW:02 160 FEW:02 250,10.00,,70,21.1,61,16.0,49,9.4,47,17,270,,29.79,,,29.82,0.00,29.82,,,,,,,,,,0500,1828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-17 08:54,FM-15,FEW:02 45 SCT:04 180 BKN:07 250,10.00,,70,21.1,61,15.9,46,7.8,42,15,270,22,29.80,,,29.83,0.00,29.83,,,,,,,,,,0500,1828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-17 09:54,FM-15,FEW:02 50 FEW:02 180 SCT:04 250,10.00,,73,22.8,63,17.4,43,6.1,34,16,260,22,29.80,2,,29.83,0.00,29.83,,,,,,,,,,0500,1828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-04-17 10:00,FM-12,57,,,73,22.8,63,17.4,43,6.1,34,16,260,,29.81,2,-0.01,29.83,,,,,,,,,,,,0500,1828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
