Unnamed: 0,Parameter Name,Site_keys_x,ppm,forest,open_land,water,wetland,saltwater/sandybeach,recreational,marina,transitional,urban_public/institution,commercial,transportation,mining,waste,crop_land,cemetary,golfcourse,high_density_residential,medium_density_residential,low_density_residential,industrial,not_assigned,Dew Point,Outdoor Temperature,Solar radiation,Sulfation rate,Wind Speed - Resultant
468,Suspended particulate (TSP),[ 28.910822 -81.303675],0.041090909,0.714285714286,0.0,0.0,0.0,0.0,0,0,0.0142857142857,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.271428571429,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
469,Suspended particulate (TSP),[ 28.560557 -81.456738],0.051041667,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0196078431373,0.0,0.0,0,0.0,0,0,0,0.980392156863,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
470,Suspended particulate (TSP),[ 28.735828 -81.60174 ],0.078929825,0.0,0.0,0.31,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.31,0,0,0,0.38,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
471,Suspended particulate (TSP),[ 28.541669 -81.389236],0.039704918,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.33,0.05,0.0,0,0.0,0,0,0,0.62,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
472,Suspended particulate (TSP),[ 28.551112 -81.345347],0.030878787999999997,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.19,0.68,0.0,0,0.0,0,0,0,0.13,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
473,Suspended particulate (TSP),[ 26.685344 -80.669224],0.031972222,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.205,0.0,0.0,0,0.5,0,0,0,0.275,0,0.02,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
474,Suspended particulate (TSP),[ 26.765063 -80.113376],0.037461538,0.0,0.29,0.0,0.0,0.0,0,0,0.03,0.24,0.0,0.0,0.0,0,0.08,0,0,0,0.36,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
475,Suspended particulate (TSP),[ 26.702842 -80.383384],0.030789474,0.0,0.0,0.0,0.05,0.0,0,0,0.1,0.0,0.0,0.0,0.0,0,0.85,0,0,0,0.0,0,0.0,0.0,36.17081747058825,62.728882999999996,0.2883046,0.23567733333333327,4.763196199999999
476,Suspended particulate (TSP),[ 26.360911 -80.084487],0.05766037700000001,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.02,0.62,0.0,0.0,0,0.0,0,0,0,0.26,0,0.1,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
477,Suspended particulate (TSP),[ 26.384521 -80.12421 ],0.054542373,0.0,0.54,0.0,0.03,0.0,0,0,0.0,0.12,0.31,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
478,Suspended particulate (TSP),[ 26.466462 -80.074765],0.042647059000000015,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.46,0.0,0.0,0,0.0,0,0,0,0.54,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
479,Suspended particulate (TSP),[ 26.611179 -80.06782 ],0.038017241,0.0,0.0,0.02,0.0,0.0,0,0,0.0,0.0,0.28,0.0,0.0,0,0.0,0,0,0,0.7,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
480,Suspended particulate (TSP),[ 26.808673 -80.06782 ],0.0331875,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.31,0.0,0.0,0,0.0,0,0,0,0.69,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
481,Suspended particulate (TSP),[ 26.763674 -80.062542],0.044025,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.324324324324,0.0337837837838,0.0,0.0,0,0.0,0,0,0,0.641891891892,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
482,Suspended particulate (TSP),[ 26.711454 -80.060042],0.037140351,0.0,0.0,0.16,0.0,0.0,0,0,0.0,0.16,0.54,0.0,0.0,0,0.0,0,0,0,0.14,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
483,Suspended particulate (TSP),[ 26.800617 -80.644501],0.043764705999999994,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
484,Suspended particulate (TSP),[ 26.770897 -80.083931],0.039229167,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.6,0.13,0.0,0.0,0,0.0,0,0,0,0.12,0,0.15,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
485,Suspended particulate (TSP),[ 27.946688 -82.731767],0.0412,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.05,0.14,0.0,0.0,0,0.0,0,0,0,0.81,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
486,Suspended particulate (TSP),[ 27.784749 -82.659265],0.04283871,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.17592592592599998,0.0555555555556,0.046296296296300006,0.0,0,0.0,0,0,0,0.722222222222,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
487,Suspended particulate (TSP),[ 27.785866 -82.739875],0.047404255,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.392523364486,0.0,0.0,0,0.0,0,0,0,0.607476635514,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
488,Suspended particulate (TSP),[ 27.863635 -82.623153],0.036470588,0.0,0.0,0.12,0.55,0.0,0,0,0.0,0.0,0.25,0.0,0.0,0,0.03,0,0,0,0.05,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
489,Suspended particulate (TSP),[ 27.8928   -82.791492],0.04264,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.137931034483,0,0,0,0.862068965517,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
490,Suspended particulate (TSP),[ 27.894744 -82.774546],0.026577778000000003,0.0188679245283,0.0,0.0,0.0,0.0,0,0,0.0,0.05660377358490001,0.198113207547,0.0,0.0,0,0.0,0,0,0,0.72641509434,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
491,Suspended particulate (TSP),[ 27.894468 -82.719823],0.054529412,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.56,0.0,0.0,0,0.14,0,0,0,0.3,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
492,Suspended particulate (TSP),[ 27.993908 -82.693989],0.050103447999999995,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1.0,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
493,Suspended particulate (TSP),[ 28.050295 -82.771768],0.050714286,0.27,0.0,0.0,0.04,0.0,0,0,0.0,0.01,0.0,0.0,0.0,0,0.27,0,0,0,0.41,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
494,Suspended particulate (TSP),[ 28.090299 -82.700707],0.037224490000000006,0.0,0.0,0.01,0.27,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.47,0,0,0,0.25,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
495,Suspended particulate (TSP),[ 28.163902 -82.773713],0.043982759,0.0,0.0,0.42,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.31,0,0.27,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
496,Suspended particulate (TSP),[ 27.88086  -81.828693],0.048254237,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.125,0.0,0.0,0,0.23,0,0,0,0.63,0,0.015,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
497,Suspended particulate (TSP),[ 27.896971 -81.973139],0.05694736800000001,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0265957446809,0.0,0.531914893617,0,0.0,0,0,0,0.441489361702,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
498,Suspended particulate (TSP),[ 27.79614  -81.983418],0.074239482,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.34,0,0.19,0,0,0,0.47,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
499,Suspended particulate (TSP),[ 27.82975  -81.933973],0.042,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
500,Suspended particulate (TSP),[ 27.892804 -81.965084],0.052090032,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0916030534351,0.0,0.763358778626,0,0.0,0,0,0,0.145038167939,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
501,Suspended particulate (TSP),[ 27.856418 -82.017633],0.036423077000000005,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.81,0,0,0,0.0,0,0.19,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
502,Suspended particulate (TSP),[ 28.091407 -81.941471],0.0425,0.0,0.0,0.231481481481,0.0,0.0,0,0,0.768518518519,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
503,Suspended particulate (TSP),[ 29.662468 -81.687862],0.058770833,0.23,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.66,0.0,0,0.11,0,0,0,0.0,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
504,Suspended particulate (TSP),[ 30.951572 -87.150803],0.06381132099999999,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.2,0.0,0.0,0,0.52,0,0,0,0.28,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
505,Suspended particulate (TSP),[ 27.322546 -82.450374],0.05307843100000001,0.12,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.04,0.0,0.0,0,0.43,0,0,0,0.41,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
506,Suspended particulate (TSP),[ 27.16283  -82.088699],0.052114754000000006,0.0,0.813008130081,0.0,0.186991869919,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
507,Suspended particulate (TSP),[ 28.814437 -81.268398],0.041528302,0.0,0.0,0.13,0.0,0.0,0,0,0.0,0.0,0.85,0.0,0.0,0,0.0,0,0,0,0.02,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
508,Suspended particulate (TSP),[ 28.812214 -81.323121],0.043916667,0.1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.9,0,0,0,0.0,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
509,Suspended particulate (TSP),[ 29.891353 -81.890653],0.045105263,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
510,Suspended particulate (TSP),[ 29.86608  -81.311461],0.050875,0.35,0.0,0.14,0.51,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
511,Suspended particulate (TSP),[ 29.806913 -81.530636],0.034234043,0.74,0.0,0.0,0.26,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
512,Suspended particulate (TSP),[ 27.449206 -80.322272],0.04215,0.0,0.0,0.43,0.0,0.0,0,0,0.0,0.0,0.03,0.0,0.0,0,0.0,0,0,0,0.05,0,0.49,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
513,Suspended particulate (TSP),[ 27.441706 -80.352551],0.041600000000000005,0.101265822785,0.0,0.0,0.0,0.0,0,0,0.06962025316460001,0.0,0.196202531646,0.0,0.0,0,0.0,0,0,0,0.632911392405,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
514,Suspended particulate (TSP),[ 27.451984 -80.329216],0.044557377,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.06,0.0,0.0,0,0.0,0,0,0,0.78,0,0.16,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
515,Suspended particulate (TSP),[ 27.445873 -80.326994],0.053,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.24,0.0,0.0,0,0.0,0,0,0,0.4,0,0.36,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
516,Suspended particulate (TSP),[ 27.455872 -80.327828],0.054609755999999995,0.0,0.0,0.07,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.84,0,0.09,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
517,Suspended particulate (TSP),[ 27.458649 -80.316716],0.06420000000000001,0.0,0.0,0.75,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.25,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
518,Suspended particulate (TSP),[ 27.399762 -80.367551],0.051071429,0.0,0.03,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.65,0,0,0,0.32,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
519,Suspended particulate (TSP),[ 30.125213 -83.555426],0.0514,0.15652173912999998,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.7130434782610001,0,0,0,0.130434782609,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
520,Suspended particulate (TSP),[ 28.865268 -81.317565],0.050897814000000006,0.393700787402,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.606299212598,0,0,0,0.0,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
521,Suspended particulate (TSP),[ 33.153413 -83.23569 ],0.03652,0.558659217877,0.0,0.139664804469,0.0,0.0,0,0,0.0,0.0,0.0,0.184357541899,0.0,0,0.0,0,0,0,0.117318435754,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
522,Suspended particulate (TSP),[ 34.176764 -84.786882],0.041285714,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.18,0.23,0.14,0,0.0,0,0,0,0.45,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
523,Suspended particulate (TSP),[ 32.915415 -83.704624],0.033931817999999996,0.5128205128209999,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.487179487179,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
524,Suspended particulate (TSP),[ 32.886527 -83.674624],0.050456522,0.164634146341,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.170731707317,0.481707317073,0.0,0,0.0,0,0,0,0.182926829268,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
525,Suspended particulate (TSP),[ 32.777455 -83.641096],0.053181818000000006,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,1.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
526,Suspended particulate (TSP),[ 32.809584 -83.644347],0.042821429,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.07,0.26,0.0,0.0,0,0.0,0,0,0,0.67,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
527,Suspended particulate (TSP),[ 32.842639 -83.628235],0.057055556000000014,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.05,0.81,0.11,0.0,0,0.0,0,0,0,0.03,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
528,Suspended particulate (TSP),[ 32.825972 -83.565734],0.06237931,0.13,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.82,0.0,0,0.0,0,0,0,0.05,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
529,Suspended particulate (TSP),[ 30.844124 -81.55232 ],0.03576,0.57,0.0,0.14,0.0,0.0,0,0,0.0,0.21,0.08,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
530,Suspended particulate (TSP),[ 32.407395 -82.065675],0.035705882,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.22,0.0,0.0,0,0.63,0,0,0,0.15,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
531,Suspended particulate (TSP),[ 33.572888 -85.098001],0.056283019000000004,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.66,0.0,0.0,0,0.0,0,0,0,0.34,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
532,Suspended particulate (TSP),[ 34.920355 -85.110784],0.043260870000000014,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.08035714285710001,0.0,0.0,0,0.0,0,0,0,0.8125,0,0.107142857143,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
533,Suspended particulate (TSP),[ 31.974656 -81.134277],0.042100000000000005,0.063829787234,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.22695035461,0.0,0.0,0,0.0,0,0,0,0.709219858156,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
534,Suspended particulate (TSP),[ 32.038821 -81.103723],0.06695082,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.05660377358490001,0.0,0.0,0,0.0,0,0,0,0.943396226415,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
535,Suspended particulate (TSP),[ 32.054375 -81.123167],0.042866667000000004,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.295,0.0,0.0,0,0.0,0,0,0,0.46,0,0.245,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
536,Suspended particulate (TSP),[ 32.082985 -81.096501],0.054528302000000015,0.0,0.0,0.14,0.0,0.0,0,0,0.0,0.0,0.72,0.0,0.0,0,0.0,0,0,0,0.07,0,0.07,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
537,Suspended particulate (TSP),[ 32.149647 -81.181502],0.057166667,0.48,0.0,0.12,0.11,0.0,0,0,0.09,0.0,0.2,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
538,Suspended particulate (TSP),[ 32.062124 -81.067043],0.051122807,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.2,0.0,0.0,0.0,0,0.0,0,0,0,0.8,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
539,Suspended particulate (TSP),[ 32.110759 -81.161847],0.042240741,0.519230769231,0.0,0.0,0.0,0.0,0,0,0.0,0.0384615384615,0.163461538462,0.0,0.0,0,0.0,0,0,0,0.278846153846,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
540,Suspended particulate (TSP),[ 32.06215  -81.212335],0.05794827599999999,0.67,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.09,0.0,0.0,0,0.06,0,0,0,0.09,0,0.09,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
541,Suspended particulate (TSP),[ 32.141593 -81.159557],0.033964286,0.697247706422,0.0,0.0,0.0,0.0,0,0,0.0,0.0917431192661,0.0,0.0,0.0,0,0.0,0,0,0,0.211009174312,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
542,Suspended particulate (TSP),[ 32.090457 -81.130378],0.06557627099999999,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.03,0.31,0.0,0,0.0,0,0,0,0.35,0,0.31,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
543,Suspended particulate (TSP),[ 33.945948 -83.372102],0.1035,0.22,0.0,0.0,0.0,0.0,0,0,0.0,0.31,0.47,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
544,Suspended particulate (TSP),[ 33.609867 -84.391028],0.034142857,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.3,0.15,0.02,0,0.0,0,0,0,0.23,0,0.3,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
545,Suspended particulate (TSP),[ 33.945658 -84.534932],0.060716667,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.08,0.0,0.0,0.0,0,0.0,0,0,0,0.92,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
546,Suspended particulate (TSP),[ 33.883437 -84.515488],0.052135593,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.01,0.0,0.0,0,0.0,0,0,0,0.99,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
547,Suspended particulate (TSP),[ 31.512974 -82.76153 ],0.046355932,0.87,0.0,0.0,0.13,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
548,Suspended particulate (TSP),[ 31.166853 -83.766285],0.0358,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
549,Suspended particulate (TSP),[ 33.388172 -84.81688 ],0.040584906000000004,0.25,0.0,0.0,0.0,0.0,0,0,0.04,0.0,0.02,0.0,0.0,0,0.0,0,0,0,0.62,0,0.07,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
550,Suspended particulate (TSP),[ 31.974063 -83.788505],0.053213115000000005,0.102803738318,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.11214953271,0.0,0.0,0,0.0,0,0,0,0.785046728972,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
551,Suspended particulate (TSP),[ 33.789272 -84.235754],0.051631579000000004,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.03,0.03,0.0,0,0.0,0,0,0,0.94,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
552,Suspended particulate (TSP),[ 33.901389 -84.279903],0.06245901600000001,0.0239234449761,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.234449760766,0.4784688995220001,0.0,0,0.0,0,0,0,0.0334928229665,0,0.22966507177,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
553,Suspended particulate (TSP),[ 31.552674 -84.169352],0.062454545,0.02,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.435,0.0,0.0,0,0.07,0,0,0,0.14,0,0.335,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
554,Suspended particulate (TSP),[ 32.29214  -81.234279],0.046565217,0.5,0.0,0.0,0.035,0.0,0,0,0.0,0.0,0.111666666667,0.0,0.0,0,0.0,0,0,0,0.351666666667,0,0.00166666666667,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
555,Suspended particulate (TSP),[ 34.98567  -84.375193],0.05845762700000001,0.51,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.03,0.0,0.0,0,0.0,0,0,0,0.46,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
556,Suspended particulate (TSP),[ 34.26054 -85.32333],0.049824561,0.771428571429,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.047619047619,0,0.0,0,0,0,0.180952380952,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
557,Suspended particulate (TSP),[ 34.259538 -85.178562],0.050272727,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.13,0.3,0.0,0.0,0,0.0,0,0,0,0.37,0,0.2,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
558,Suspended particulate (TSP),[ 34.297606 -83.161262],0.047714285999999995,0.88,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.12,0,0,0,0.0,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
559,Suspended particulate (TSP),[ 33.752625 -84.383325],0.06862745099999999,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.48,0.52,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
560,Suspended particulate (TSP),[ 33.741253 -84.5527  ],0.044471698,0.16,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.42,0.0,0.0,0,0.0,0,0,0,0.0,0,0.42,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
561,Suspended particulate (TSP),[ 33.686219 -84.366593],0.041261905,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.29,0.0,0.5,0.0,0,0.0,0,0,0,0.21,0,0.0,0.0,36.17081747058825,64.31325205769232,0.2883046,0.23567733333333327,4.763196199999999
