FID,STOP_ID,STOP_NAME,TOWN,TOWN_ID,SHAPE
GISDATA.MBTABUSSTOPS_PT.3298,51317,Huntington Ave @ Ruggles St,BOSTON,35,POINT (-71.09531340190635 42.33768968317285)
GISDATA.MBTABUSSTOPS_PT.672,1799,Ruggles St @ Huntington Ave,BOSTON,35,POINT (-71.09511584281317 42.3374939202431)
GISDATA.MBTABUSSTOPS_PT.663,1798,Ruggles St @ Parker St,BOSTON,35,POINT (-71.09384053788753 42.33702790558794)
GISDATA.MBTABUSSTOPS_PT.3322,1800,Louis Prang St @ Evans Way,BOSTON,35,POINT (-71.09721358706804 42.33837406674431)
GISDATA.MBTABUSSTOPS_PT.3708,1926,Queensberry St @ Jersey St,BOSTON,35,POINT (-71.09715189554102 42.342820841843704)
GISDATA.MBTABUSSTOPS_PT.3761,1922,Ipswich St @ Boylston St,BOSTON,35,POINT (-71.09536303616204 42.34529472122436)
GISDATA.MBTABUSSTOPS_PT.3294,11771,Vassar St @ Mass Ave,CAMBRIDGE,49,POINT (-71.09478075975707 42.36020368093618)
GISDATA.MBTABUSSTOPS_PT.2625,24483,Broadway @ Columbia St,CAMBRIDGE,49,POINT (-71.097160901686 42.36779703832325)
GISDATA.MBTABUSSTOPS_PT.3842,2516,Windsor St @ Hampshire St,CAMBRIDGE,49,POINT (-71.09476205377426 42.36883130421371)
GISDATA.MBTABUSSTOPS_PT.4514,2388,Medford St @ School St,SOMERVILLE,274,POINT (-71.09720406734415 42.38917668710087)
GISDATA.MBTABUSSTOPS_PT.4477,2389,Pearl St @ Skilton Ave,SOMERVILLE,274,POINT (-71.0947443409692 42.38783377911192)
GISDATA.MBTABUSSTOPS_PT.6723,2706,Broadway @ Marshall St,SOMERVILLE,274,POINT (-71.09276142184557 42.39220735467161)
GISDATA.MBTABUSSTOPS_PT.3153,1325,Humboldt Ave @ Seaver St,BOSTON,35,POINT (-71.09193238050389 42.31012126386714)
GISDATA.MBTABUSSTOPS_PT.2962,1331,Humboldt Ave @ Wyoming St,BOSTON,35,POINT (-71.08741989296445 42.315732409788446)
GISDATA.MBTABUSSTOPS_PT.3496,1174,Washington St @ Circuit Terr,BOSTON,35,POINT (-71.0878373467071 42.32583817679265)
GISDATA.MBTABUSSTOPS_PT.2934,11148,Malcolm X Blvd @ Madison Park HS,BOSTON,35,POINT (-71.09007165764432 42.33110198093307)
GISDATA.MBTABUSSTOPS_PT.1988,17863,Ruggles Station - Lane 2,BOSTON,35,POINT (-71.08887206623137 42.33631444457788)
GISDATA.MBTABUSSTOPS_PT.1963,1255,Tremont St @ Columbus Ave,BOSTON,35,POINT (-71.08687468702841 42.335761751471296)
GISDATA.MBTABUSSTOPS_PT.3741,80,Massachusetts Ave opp Christian Science Ctr,BOSTON,35,POINT (-71.08632920170467 42.3443924004558)
GISDATA.MBTABUSSTOPS_PT.3655,95,Massachusetts Ave @ Beacon St,BOSTON,35,POINT (-71.08943906573751 42.35073511196856)
GISDATA.MBTABUSSTOPS_PT.3817,11391,Boylston St @ Massachusetts Ave,BOSTON,35,POINT (-71.08749037883388 42.3473716020233)
GISDATA.MBTABUSSTOPS_PT.3568,2518,Hampshire St @ Portland St,CAMBRIDGE,49,POINT (-71.09165079265111 42.36618684433173)
GISDATA.MBTABUSSTOPS_PT.2679,1420,Cambridge St @ Lambert St,CAMBRIDGE,49,POINT (-71.08725235605931 42.371970343992906)
GISDATA.MBTABUSSTOPS_PT.4673,2689,422 McGrath Hwy,SOMERVILLE,274,POINT (-71.09102422834499 42.38265666157436)
GISDATA.MBTABUSSTOPS_PT.4610,23951,Pearl St @ Wesley St,SOMERVILLE,274,POINT (-71.09158322264244 42.38685931433316)
GISDATA.MBTABUSSTOPS_PT.4599,2395,Pearl St @ McGrath Hwy,SOMERVILLE,274,POINT (-71.0903567896202 42.386482385685966)
GISDATA.MBTABUSSTOPS_PT.4554,2707,Broadway @ Montgomery Ave,SOMERVILLE,274,POINT (-71.09020884769191 42.390540918886096)
GISDATA.MBTABUSSTOPS_PT.4531,2708,Broadway @ McGrath Hwy,SOMERVILLE,274,POINT (-71.08859440578901 42.38979491408317)
GISDATA.MBTABUSSTOPS_PT.4495,2747,Cross St @ Broadway,SOMERVILLE,274,POINT (-71.0860307976645 42.388531879254145)
GISDATA.MBTABUSSTOPS_PT.5952,112068,Medford Stop & Shop,MEDFORD,176,POINT (-71.08646777542701 42.408819574218505)
GISDATA.MBTABUSSTOPS_PT.6278,9160,Riverside Ave @ Commercial St,MEDFORD,176,POINT (-71.08787955734763 42.41104130599887)
GISDATA.MBTABUSSTOPS_PT.1555,420,Talbot Ave opp Nightingale St,BOSTON,35,POINT (-71.08582017983413 42.294280203397584)
GISDATA.MBTABUSSTOPS_PT.1531,421,Talbot Ave opp Kerwin St,BOSTON,35,POINT (-71.08228403458092 42.293229154821624)
GISDATA.MBTABUSSTOPS_PT.553,414,Blue Hill Ave @ Seaver St,BOSTON,35,POINT (-71.08469245100979 42.305608245433355)
GISDATA.MBTABUSSTOPS_PT.547,2919,Columbia Rd @ Washington St,BOSTON,35,POINT (-71.08048332547462 42.30548320444694)
GISDATA.MBTABUSSTOPS_PT.570,472,Washington St @ Jeremiah Burke HS,BOSTON,35,POINT (-71.08159447670933 42.30630854864869)
GISDATA.MBTABUSSTOPS_PT.3213,410,Warren St @ Waumbeck St,BOSTON,35,POINT (-71.08358810971353 42.313282107666396)
GISDATA.MBTABUSSTOPS_PT.3168,15660,Blue Hill Ave @ Devon St,BOSTON,35,POINT (-71.08164165555164 42.31074316872177)
GISDATA.MBTABUSSTOPS_PT.874,1335,Humboldt Ave @ ML King Blvd,BOSTON,35,POINT (-71.0860120978815 42.31921259475745)
GISDATA.MBTABUSSTOPS_PT.2973,407,Warren St @ Townsend St,BOSTON,35,POINT (-71.08296817400016 42.31620477882914)
GISDATA.MBTABUSSTOPS_PT.2975,390,Warren St @ Quincy St,BOSTON,35,POINT (-71.0829460886199 42.31626042440486)
GISDATA.MBTABUSSTOPS_PT.881,393,Warren St @ Woodbine St,BOSTON,35,POINT (-71.08140594738059 42.31991387641329)
GISDATA.MBTABUSSTOPS_PT.2931,63,Washington St @ Ruggles St,BOSTON,35,POINT (-71.08281067077857 42.33098406767458)
GISDATA.MBTABUSSTOPS_PT.660,1254,Tremont St @ Burke St,BOSTON,35,POINT (-71.08479251305798 42.33689181444529)
GISDATA.MBTABUSSTOPS_PT.3379,83,Massachusetts Ave @ Columbus Ave,BOSTON,35,POINT (-71.08194597122662 42.340680079997874)
GISDATA.MBTABUSSTOPS_PT.3352,87,Massachusetts Ave @ Tremont St,BOSTON,35,POINT (-71.08041353630118 42.339422416839625)
GISDATA.MBTABUSSTOPS_PT.3701,34513,Huntington Ave @ Mass Ave,BOSTON,35,POINT (-71.08501493217507 42.342565915137854)
GISDATA.MBTABUSSTOPS_PT.3700,82,Massachusetts Ave @ Huntington Ave,BOSTON,35,POINT (-71.08461709281866 42.34254163360307)
GISDATA.MBTABUSSTOPS_PT.4267,2760,Washington St @ Franklin St,SOMERVILLE,274,POINT (-71.08483813349378 42.38154050926741)
GISDATA.MBTABUSSTOPS_PT.6113,9162,Riverside Ave @ Fellsway,MEDFORD,176,POINT (-71.08506466563378 42.4098495802532)
GISDATA.MBTABUSSTOPS_PT.5953,9047,Riverside Ave @ Middlesex Ave,MEDFORD,176,POINT (-71.0802547601478 42.408828018534244)
GISDATA.MBTABUSSTOPS_PT.6128,9048,Middlesex Ave @ Third St,MEDFORD,176,POINT (-71.07965798965947 42.41019473541538)
GISDATA.MBTABUSSTOPS_PT.7277,9034,Highland Ave @ Oakland St,MALDEN,165,POINT (-71.0798746773982 42.41871481223447)
GISDATA.MBTABUSSTOPS_PT.7113,9052,Highland Ave @ Medford St,MALDEN,165,POINT (-71.07986226675438 42.41755297025801)
GISDATA.MBTABUSSTOPS_PT.6932,9051,41 Highland Ave opp Devir St,MALDEN,165,POINT (-71.07963439114181 42.41584603807102)
GISDATA.MBTABUSSTOPS_PT.7587,9033,Highland Ave @ Thacher St,MALDEN,165,POINT (-71.0799213484681 42.42041167553152)
GISDATA.MBTABUSSTOPS_PT.7580,9054,Highland Ave @ Thatcher St,MALDEN,165,POINT (-71.07989732619824 42.42025032853717)
GISDATA.MBTABUSSTOPS_PT.756,465,Washington St @ Vassar St.,BOSTON,35,POINT (-71.07594049437184 42.30085364313105)
GISDATA.MBTABUSSTOPS_PT.788,475,Washington St @ Erie St,BOSTON,35,POINT (-71.07844086629875 42.30325172916375)
GISDATA.MBTABUSSTOPS_PT.2989,1582,Blue Hill Ave @ Edgewood St,BOSTON,35,POINT (-71.07802152943486 42.31714209348698)
GISDATA.MBTABUSSTOPS_PT.872,1572,Blue Hill Ave @ Julian St,BOSTON,35,POINT (-71.07775002861779 42.31914746593271)
GISDATA.MBTABUSSTOPS_PT.1998,10590,Massachusetts Ave @ Washington St,BOSTON,35,POINT (-71.07700645221934 42.33658724855797)
GISDATA.MBTABUSSTOPS_PT.1948,15088,Harrison Ave opp. East Springfield St.,BOSTON,35,POINT (-71.07446887618788 42.3354751109297)
GISDATA.MBTABUSSTOPS_PT.3356,1251,Tremont St @ W Springfield St,BOSTON,35,POINT (-71.07976326924486 42.339684224786325)
GISDATA.MBTABUSSTOPS_PT.3372,1232,Tremont St @ W Concord St,BOSTON,35,POINT (-71.07820824547126 42.34044889871159)
GISDATA.MBTABUSSTOPS_PT.3387,1249,Tremont St @ Rutland Sq,BOSTON,35,POINT (-71.07725179677968 42.34095675507268)
GISDATA.MBTABUSSTOPS_PT.3606,178,Saint James Ave @ Dartmouth St,BOSTON,35,POINT (-71.07682373975665 42.349337285079635)
GISDATA.MBTABUSSTOPS_PT.3623,173,Saint James Ave @ Clarendon St,BOSTON,35,POINT (-71.0746334463183 42.34990078067435)
GISDATA.MBTABUSSTOPS_PT.2770,457,Washington St @ Kenwood St,BOSTON,35,POINT (-71.07171485928568 42.29175430851739)
GISDATA.MBTABUSSTOPS_PT.3458,1485,Dudley St @ Langdon St,BOSTON,35,POINT (-71.07397668087648 42.32382683729053)
GISDATA.MBTABUSSTOPS_PT.3238,30009,Massachusetts Ave @ Magazine St,BOSTON,35,POINT (-71.06796795795078 42.32809977878406)
GISDATA.MBTABUSSTOPS_PT.2941,8,Massachusetts Ave @ Island St,BOSTON,35,POINT (-71.070630315399 42.33123159782877)
GISDATA.MBTABUSSTOPS_PT.3389,57,Massachusetts Ave @ Albany St,BOSTON,35,POINT (-71.07359021642775 42.33378560991801)
GISDATA.MBTABUSSTOPS_PT.670,10015,Harrison Ave @ E Newton St,BOSTON,35,POINT (-71.07212442140468 42.33737059267331)
GISDATA.MBTABUSSTOPS_PT.1301,2824,Main St @ Dunstable St,BOSTON,35,POINT (-71.06772754356608 42.378122290389776)
GISDATA.MBTABUSSTOPS_PT.4209,2823,Main St @ Middlesex St,BOSTON,35,POINT (-71.06984120965707 42.38016321781745)
GISDATA.MBTABUSSTOPS_PT.4666,12866,Bunker Hill St @ Baldwin St,BOSTON,35,POINT (-71.06975531437539 42.382485008031395)
GISDATA.MBTABUSSTOPS_PT.4664,2845,Bunker Hill St @ Baldwin St,BOSTON,35,POINT (-71.06968462692151 42.38244941737615)
GISDATA.MBTABUSSTOPS_PT.4695,2844,Bunker Hill St @ Main St,BOSTON,35,POINT (-71.07153954861735 42.38336036592086)
GISDATA.MBTABUSSTOPS_PT.550,1470,Bowdoin St @ Norton St,BOSTON,35,POINT (-71.06798310367637 42.30546821706307)
GISDATA.MBTABUSSTOPS_PT.3093,11512,Bowdoin opp Mt Ida,BOSTON,35,POINT (-71.06597354637107 42.307188607687415)
GISDATA.MBTABUSSTOPS_PT.3160,1474,Bowdoin St @ Winter St,BOSTON,35,POINT (-71.06277342605541 42.31022875427951)
GISDATA.MBTABUSSTOPS_PT.2956,1479,Hancock St @ Jerome St,BOSTON,35,POINT (-71.06588455216068 42.314900590271726)
GISDATA.MBTABUSSTOPS_PT.3454,133,Massachusetts Ave opp Clapp St,BOSTON,35,POINT (-71.06416906684086 42.32358892770893)
GISDATA.MBTABUSSTOPS_PT.3529,131,Massachusetts Ave @ Shirley St,BOSTON,35,POINT (-71.06674245679255 42.32664556320347)
GISDATA.MBTABUSSTOPS_PT.3782,15095,Washington St @ Herald St,BOSTON,35,POINT (-71.06479862965814 42.34589462626567)
GISDATA.MBTABUSSTOPS_PT.3660,9983,Stuart St @ Charles St S,BOSTON,35,POINT (-71.06678468941789 42.35097936174974)
GISDATA.MBTABUSSTOPS_PT.3552,49001,Temple Pl @ Washington St,BOSTON,35,POINT (-71.06227286639992 42.35530940499063)
GISDATA.MBTABUSSTOPS_PT.3836,9981,Beacon St opp Walnut St,BOSTON,35,POINT (-71.06579224175083 42.35700096453179)
GISDATA.MBTABUSSTOPS_PT.3965,113,Portland St @ Causeway St,BOSTON,35,POINT (-71.0623770002256 42.36485205243801)
GISDATA.MBTABUSSTOPS_PT.3976,28281,Main St @ Park St,BOSTON,35,POINT (-71.06195229756496 42.37225811845422)
GISDATA.MBTABUSSTOPS_PT.4198,2848,Bunker Hill St @ Sullivan St,BOSTON,35,POINT (-71.06459014683558 42.37991907861581)
GISDATA.MBTABUSSTOPS_PT.6921,5506,Broadway @ Dexter St,BOSTON,35,POINT (-71.06731528489647 42.39433894200376)
GISDATA.MBTABUSSTOPS_PT.7237,5499,Broadway opp Thorndike St,EVERETT,93,POINT (-71.06494069994612 42.39692277028062)
GISDATA.MBTABUSSTOPS_PT.7256,45331,Medford St @ Main St,MALDEN,165,POINT (-71.06559670824909 42.41817019028912)
GISDATA.MBTABUSSTOPS_PT.7285,5451,Main St @ Cross St,MALDEN,165,POINT (-71.06557987679743 42.418768310885476)
GISDATA.MBTABUSSTOPS_PT.7280,5394,Cross St @ Main St,MALDEN,165,POINT (-71.06536002347293 42.41868766689207)
GISDATA.MBTABUSSTOPS_PT.6928,5048,Belmont St @ Kinsman St,MALDEN,165,POINT (-71.06171870984767 42.41560896469821)
GISDATA.MBTABUSSTOPS_PT.1876,327,Dorchester Ave @ Melville Ave,BOSTON,35,POINT (-71.06134664774724 42.29614181476345)
GISDATA.MBTABUSSTOPS_PT.1535,8681,Adams St @ King St,BOSTON,35,POINT (-71.05727821894332 42.293200607512716)
GISDATA.MBTABUSSTOPS_PT.1898,3089,Gibson St @ Dorchester Ave,BOSTON,35,POINT (-71.06101765730908 42.29727043136443)
GISDATA.MBTABUSSTOPS_PT.1918,3066,Gibson St @ Adams St,BOSTON,35,POINT (-71.05716245327801 42.29820908574256)
GISDATA.MBTABUSSTOPS_PT.2955,308,Dorchester Ave @ Pearl St,BOSTON,35,POINT (-71.0568010302325 42.31470635037924)
GISDATA.MBTABUSSTOPS_PT.865,354,Dorchester Ave @ Crescent Ave,BOSTON,35,POINT (-71.0567250598979 42.318744305598464)
GISDATA.MBTABUSSTOPS_PT.3053,301,Dorchester Ave @ Mt Vernon St,BOSTON,35,POINT (-71.0567802821013 42.321699412474096)
GISDATA.MBTABUSSTOPS_PT.3029,355,Dorchester Ave @ Columbia Rd,BOSTON,35,POINT (-71.05676846627512 42.32060472876318)
GISDATA.MBTABUSSTOPS_PT.3537,298,Dorchester Ave opp Kemp St,BOSTON,35,POINT (-71.05690323076553 42.32693089893282)
GISDATA.MBTABUSSTOPS_PT.2905,35202,Preble St @ Dorchester Ave,BOSTON,35,POINT (-71.05683808869867 42.329483494806844)
GISDATA.MBTABUSSTOPS_PT.3316,269,W 7th St @ B St,BOSTON,35,POINT (-71.05673795210859 42.33809211594984)
GISDATA.MBTABUSSTOPS_PT.4109,16535,Otis St @ Summer St,BOSTON,35,POINT (-71.05853006929954 42.354218703078054)
GISDATA.MBTABUSSTOPS_PT.3555,6535,Franklin St @ Devonshire St,BOSTON,35,POINT (-71.05724677250865 42.355480184127295)
GISDATA.MBTABUSSTOPS_PT.3550,6551,Federal St @ Franklin St,BOSTON,35,POINT (-71.05650879016946 42.35526524536528)
GISDATA.MBTABUSSTOPS_PT.3911,8310,Haymarket Station,BOSTON,35,POINT (-71.0581469791807 42.36309955555723)
GISDATA.MBTABUSSTOPS_PT.3604,2833,N Washington St @ Commercial St,BOSTON,35,POINT (-71.05877828647434 42.36741165560784)
GISDATA.MBTABUSSTOPS_PT.1254,2860,Vine St @ Moulton St,BOSTON,35,POINT (-71.05634876680796 42.37685538984456)
GISDATA.MBTABUSSTOPS_PT.4427,2853,Bunker Hill St @ Lowney Way,BOSTON,35,POINT (-71.05625221224096 42.37585203908195)
GISDATA.MBTABUSSTOPS_PT.4392,12837,Fifth St @ Chelsea St,BOSTON,35,POINT (-71.056017626976 42.375154882363475)
GISDATA.MBTABUSSTOPS_PT.6951,5049,Hancock St @ Belmont St,EVERETT,93,POINT (-71.05971436053507 42.416276300498154)
GISDATA.MBTABUSSTOPS_PT.2928,51,Dorchester St @ Middle St,BOSTON,35,POINT (-71.05468124420639 42.330761192431645)
GISDATA.MBTABUSSTOPS_PT.2705,16,Dorchester St @ Old Colony Ave,BOSTON,35,POINT (-71.05295836218636 42.33165318825414)
GISDATA.MBTABUSSTOPS_PT.3388,256,W 7th St @ Dorchester St,BOSTON,35,POINT (-71.04985460565923 42.33366626570446)
GISDATA.MBTABUSSTOPS_PT.3361,162,W Broadway @ C St,BOSTON,35,POINT (-71.0525230890769 42.33988966791696)
GISDATA.MBTABUSSTOPS_PT.3648,888,Summer St @ Melcher St,BOSTON,35,POINT (-71.0508153534244 42.35048303312913)
GISDATA.MBTABUSSTOPS_PT.3553,12891,Pearl St @ High St,BOSTON,35,POINT (-71.05413059704358 42.35535281628913)
GISDATA.MBTABUSSTOPS_PT.3580,233,Commercial St @ Battery St,BOSTON,35,POINT (-71.05145242753356 42.366432646447805)
GISDATA.MBTABUSSTOPS_PT.4374,12859,First Ave @ Terry Ring,BOSTON,35,POINT (-71.05452529997002 42.374865947421114)
GISDATA.MBTABUSSTOPS_PT.4166,12860,First Ave @ Ninth St,BOSTON,35,POINT (-71.05229478704413 42.376230249080685)
GISDATA.MBTABUSSTOPS_PT.1267,12853,Thirteenth St @ Second Ave,BOSTON,35,POINT (-71.0510913558734 42.3771047006535)
GISDATA.MBTABUSSTOPS_PT.7581,5349,Ferry St @ Belmont St,MALDEN,165,POINT (-71.05485290643124 42.420161363453836)
GISDATA.MBTABUSSTOPS_PT.7574,5359,Ferry St @ Rich St,EVERETT,93,POINT (-71.05451779666248 42.420005118514155)
GISDATA.MBTABUSSTOPS_PT.1882,8341,Puritan Mall Service Rd,BOSTON,35,POINT (-71.04868699889656 42.29644697717836)
GISDATA.MBTABUSSTOPS_PT.2618,284,E 8th St @ Old Harbor St,BOSTON,35,POINT (-71.04729998959453 42.33125642045669)
GISDATA.MBTABUSSTOPS_PT.1929,19,Dorchester St @ Old Harbor St,BOSTON,35,POINT (-71.0476234727632 42.33454409577)
GISDATA.MBTABUSSTOPS_PT.4065,74612,Courthouse - Outbound,BOSTON,35,POINT (-71.04688863187422 42.3523849364216)
GISDATA.MBTABUSSTOPS_PT.4068,74616,Courthouse - Inbound,BOSTON,35,POINT (-71.04681382699533 42.35245042061308)
GISDATA.MBTABUSSTOPS_PT.5475,5640,Chelsea St @ S Ferry St,EVERETT,93,POINT (-71.04831179748666 42.40412066085988)
GISDATA.MBTABUSSTOPS_PT.5486,15566,19 Ferry St,EVERETT,93,POINT (-71.04795266070059 42.404584700948824)
GISDATA.MBTABUSSTOPS_PT.5324,5689,Chelsea St @ Irving St,EVERETT,93,POINT (-71.04636618262614 42.403121935843274)
GISDATA.MBTABUSSTOPS_PT.6471,5570,Elm St @ Glendale Pk,EVERETT,93,POINT (-71.04487789579169 42.41279528276674)
GISDATA.MBTABUSSTOPS_PT.6785,5518,Broadway @ Ferry St,EVERETT,93,POINT (-71.04838431815425 42.414916117948955)
GISDATA.MBTABUSSTOPS_PT.6952,5487,Broadway @ Marie Ave,EVERETT,93,POINT (-71.04729810262387 42.416229852946906)
GISDATA.MBTABUSSTOPS_PT.3813,74614,Silver Line Way before Manulife Building,BOSTON,35,POINT (-71.03884519474627 42.34713771728454)
GISDATA.MBTABUSSTOPS_PT.3856,57400,Maverick Station,BOSTON,35,POINT (-71.03939821546936 42.36905713693922)
GISDATA.MBTABUSSTOPS_PT.4391,55867,Border St opp Liberty Plaza Shopping Center,BOSTON,35,POINT (-71.03980907911702 42.37507146625598)
GISDATA.MBTABUSSTOPS_PT.4486,5748,Pearl St @ Marginal St,CHELSEA,57,POINT (-71.03867188013677 42.38797558234123)
GISDATA.MBTABUSSTOPS_PT.7044,15054,100 Everett Ave,CHELSEA,57,POINT (-71.0392826704611 42.39429449665447)
GISDATA.MBTABUSSTOPS_PT.5311,15625,Everett Ave @ Revere Beach Pkwy,EVERETT,93,POINT (-71.04183274203234 42.40262586892823)
GISDATA.MBTABUSSTOPS_PT.1975,895,E Broadway @ N St,BOSTON,35,POINT (-71.03143484078076 42.335693740777565)
GISDATA.MBTABUSSTOPS_PT.3769,30249,Northern Ave @ Tide St,BOSTON,35,POINT (-71.03192901904399 42.34513675779245)
GISDATA.MBTABUSSTOPS_PT.4160,5868,Bennington St @ Marion St,BOSTON,35,POINT (-71.03571641585866 42.376074956968424)
GISDATA.MBTABUSSTOPS_PT.4553,5614,Park St @ Hawthorne St,CHELSEA,57,POINT (-71.03558907186932 42.39031852405815)
GISDATA.MBTABUSSTOPS_PT.7241,5619,125 Washington Ave opp Orange St,CHELSEA,57,POINT (-71.03176297334731 42.396837523429085)
GISDATA.MBTABUSSTOPS_PT.5306,15649,Summit Ave @ Lafayette Ave,CHELSEA,57,POINT (-71.03342287244162 42.402476180834334)
GISDATA.MBTABUSSTOPS_PT.6762,5574,Elm St @ Englewood Ave,EVERETT,93,POINT (-71.03679058005356 42.414058906080186)
GISDATA.MBTABUSSTOPS_PT.6610,5587,60 Woodlawn Ave,CHELSEA,57,POINT (-71.03298108428292 42.41325330176697)
GISDATA.MBTABUSSTOPS_PT.6454,5633,Washington Ave @ Prospect Ave,CHELSEA,57,POINT (-71.03138363229289 42.41223339743241)
GISDATA.MBTABUSSTOPS_PT.6795,5576,289 Elm St,EVERETT,93,POINT (-71.03481994754537 42.41517507514461)
GISDATA.MBTABUSSTOPS_PT.1976,27,E Broadway @ N St,BOSTON,35,POINT (-71.03109056032632 42.33569903525736)
GISDATA.MBTABUSSTOPS_PT.4210,5665,Bennington St @ Neptune Rd,BOSTON,35,POINT (-71.02524375136574 42.38000336085152)
GISDATA.MBTABUSSTOPS_PT.7383,5753,Broadway @ Eleanor St,CHELSEA,57,POINT (-71.02542568525946 42.39768939340978)
GISDATA.MBTABUSSTOPS_PT.1511,3139,E Squantum St opp Victory Rd,QUINCY,243,POINT (-71.02163488467889 42.29256255675177)
GISDATA.MBTABUSSTOPS_PT.4233,5847,Bennington St opp Wood Island Station,BOSTON,35,POINT (-71.02376337969686 42.380668126188674)
GISDATA.MBTABUSSTOPS_PT.4719,5670,Chelsea St opp Curtis St,BOSTON,35,POINT (-71.02262804517714 42.383973340612975)
GISDATA.MBTABUSSTOPS_PT.7552,5720,Broadway @ Webster Ave,CHELSEA,57,POINT (-71.0222941668724 42.39972672711165)
GISDATA.MBTABUSSTOPS_PT.6467,45581,Park Ave @ S Genesee St,REVERE,248,POINT (-71.0220034392868 42.41260899990995)
GISDATA.MBTABUSSTOPS_PT.1879,3153,E Squantum St opp Heath St,QUINCY,243,POINT (-71.01933660694543 42.296122035629296)
GISDATA.MBTABUSSTOPS_PT.4029,17093,Terminal B Stop 2 - Arrivals Level,BOSTON,35,POINT (-71.01792002502408 42.36162787568106)
GISDATA.MBTABUSSTOPS_PT.6297,5538,Park Ave @ Allston St,REVERE,248,POINT (-71.01676730667238 42.41116420880225)
GISDATA.MBTABUSSTOPS_PT.7114,45833,219 Cushman Ave,REVERE,248,POINT (-71.01647951004662 42.417361265644324)
GISDATA.MBTABUSSTOPS_PT.7592,6277,Malden St @ Kingman Av,REVERE,248,POINT (-71.01510673467834 42.42043927332122)
GISDATA.MBTABUSSTOPS_PT.7585,6253,Malden St @ Newman St,REVERE,248,POINT (-71.01410469331451 42.42008605824554)
GISDATA.MBTABUSSTOPS_PT.743,3148,Bellevue Rd @ Standish Rd,QUINCY,243,POINT (-71.01153400398863 42.300000998098305)
GISDATA.MBTABUSSTOPS_PT.1913,3146,Bellevue Rd @ Gladstone Rd,QUINCY,243,POINT (-71.00878103005074 42.297861281639086)
GISDATA.MBTABUSSTOPS_PT.4751,5841,Bennington St @ Westbrook St,BOSTON,35,POINT (-71.01249864766547 42.384776188729326)
GISDATA.MBTABUSSTOPS_PT.7380,4719,40 Burbank Hwy,REVERE,248,POINT (-71.00839386739823 42.39747931994359)
GISDATA.MBTABUSSTOPS_PT.5966,5788,Beach St @ School St,REVERE,248,POINT (-71.00885656493516 42.40893643290827)
GISDATA.MBTABUSSTOPS_PT.7251,6281,Malden St opp Stark Ave,REVERE,248,POINT (-71.01033522790993 42.41780131580774)
GISDATA.MBTABUSSTOPS_PT.4449,109800,Saratoga St @ Saint Edward Rd,BOSTON,35,POINT (-71.00304955786827 42.385333551245786)
GISDATA.MBTABUSSTOPS_PT.5971,5794,Beach St @ Harris St - Bell Circle,REVERE,248,POINT (-71.00358660461436 42.4090519423264)
GISDATA.MBTABUSSTOPS_PT.6131,4526,American Legion Hwy @ Bell Circle,REVERE,248,POINT (-71.00186564646903 42.409952041253156)
GISDATA.MBTABUSSTOPS_PT.7088,35704,Revere St @ Stowers St,REVERE,248,POINT (-71.00202163909316 42.416516709240945)
GISDATA.MBTABUSSTOPS_PT.7122,5704,Revere St @ Breed St,REVERE,248,POINT (-71.00066099914108 42.41747128514316)
GISDATA.MBTABUSSTOPS_PT.4709,109837,Saratoga St opp Annavoy St,BOSTON,35,POINT (-70.99779211045825 42.38342392444917)
GISDATA.MBTABUSSTOPS_PT.4362,109810,Pauline St @ Pleasant St,WINTHROP,346,POINT (-70.99117218610598 42.374392485129476)
GISDATA.MBTABUSSTOPS_PT.7396,5819,Winthrop Ave @ Beachmont Station,REVERE,248,POINT (-70.99282365487109 42.39798647135854)
GISDATA.MBTABUSSTOPS_PT.6130,5779,376 Ocean Ave,REVERE,248,POINT (-70.99154332477457 42.40990145474277)
GISDATA.MBTABUSSTOPS_PT.7413,5776,Ocean Ave @ Revere St,REVERE,248,POINT (-70.98796360643152 42.418612764834336)
GISDATA.MBTABUSSTOPS_PT.4281,109887,Pleasant St @ Vine Ave,WINTHROP,346,POINT (-70.98266028207601 42.372432992149264)
GISDATA.MBTABUSSTOPS_PT.4159,109893,Pauline St @ Woodside Ave,WINTHROP,346,POINT (-70.98767102548273 42.375867650510564)
GISDATA.MBTABUSSTOPS_PT.4192,109895,Hermon St @ Lincoln St,WINTHROP,346,POINT (-70.98577086805618 42.379444706401806)
GISDATA.MBTABUSSTOPS_PT.4275,109886,Washington Ave @ Winthrop St,WINTHROP,346,POINT (-70.98087835608216 42.37225633593337)
GISDATA.MBTABUSSTOPS_PT.4468,109900,Revere St @ Hutchinson St,WINTHROP,346,POINT (-70.97657699978305 42.38564426342643)
GISDATA.MBTABUSSTOPS_PT.1289,109824,Veterans Rd opp Seaform Ave,WINTHROP,346,POINT (-70.97506009993134 42.37740758630654)
GISDATA.MBTABUSSTOPS_PT.4358,109822,Veterans Rd @ Cutler St,WINTHROP,346,POINT (-70.97286978510861 42.37426263263461)
GISDATA.MBTABUSSTOPS_PT.4592,78628,Trapelo Rd opp Briarwood Rd,WALTHAM,308,POINT (-71.20191759933175 42.39251176800053)
GISDATA.MBTABUSSTOPS_PT.726,85289,210 Nahanton St,NEWTON,207,POINT (-71.19681510955228 42.29966402961141)
