,Parameter Name,Site_keys,LU,ppm
59,Suspended particulate (TSP),[ 27.864192 -82.384259],"{'Residential': 0.03, 'Streams and canals': 0.2, 'Industrial': 0.42, 'Herbaceous Rangeland': 0.35}",45.1875
60,Suspended particulate (TSP),[ 27.762806 -82.400927],"{'Residential': 0.37, 'Industrial': 0.1, 'Cropland and pasture': 0.52, 'Evergreen forest land': 0.01}",63.0
61,Suspended particulate (TSP),[ 27.792805 -82.368148],"{'Commercial and Services': 0.16, 'Cropland and pasture': 0.63, 'Evergreen forest land': 0.21}",67.105263
62,Suspended particulate (TSP),[ 27.947799 -82.457039],{'Commercial and Services': 1.0},39.25
63,Suspended particulate (TSP),[ 27.945856 -82.436205],"{'Residential': 0.52, 'Bays and estuaries': 0.04, 'Industrial': 0.44}",35.568965999999996
64,Suspended particulate (TSP),[ 27.928356 -82.454539],"{'Commercial and Services': 0.08854166666666667, 'Residential': 0.390625, 'Bays and estuaries': 0.5208333333333334}",44.241378999999995
65,Suspended particulate (TSP),[ 27.952244 -82.403427],"{'Industrial and commercial complexes': 0.41, 'Transitional areas': 0.59}",37.118644
66,Suspended particulate (TSP),[ 28.019188 -82.121753],"{'Commercial and Services': 0.59, 'Residential': 0.41}",35.283606500000005
67,Suspended particulate (TSP),[ 28.044185 -82.389537],{'Residential': 1.0},44.698113
68,Suspended particulate (TSP),[ 27.608644 -80.228658],{'Null area -- no land use assigned': 1.0},53.228570999999995
69,Suspended particulate (TSP),[ 27.646977 -80.402274],"{'Commercial and Services': 0.38, 'Residential': 0.49, 'Transportation, communications and services': 0.13}",42.90566
70,Suspended particulate (TSP),[ 27.639477 -80.395607],"{'Commercial and Services': 0.6, 'Residential': 0.4}",42.034483
71,Suspended particulate (TSP),[ 26.651461 -81.866475],"{'Residential': 0.11, 'Bays and estuaries': 0.89}",52.529412
72,Suspended particulate (TSP),[ 30.437144 -84.26351 ],"{'Commercial and Services': 0.38, 'Residential': 0.25, 'Evergreen forest land': 0.37}",43.810345
73,Suspended particulate (TSP),[ 30.436867 -84.293789],"{'Commercial and Services': 0.6122448979591837, 'Residential': 0.3877551020408163}",49.58658033333333
74,Suspended particulate (TSP),[ 27.493095 -82.619542],"{'Residential': 0.53, 'Cropland and pasture': 0.29, 'Herbaceous Rangeland': 0.18}",42.948276
75,Suspended particulate (TSP),[ 27.575592 -82.423149],"{'Residential': 0.10377358490566038, 'Forested wetland': 0.27358490566037735, 'Cropland and pasture': 0.1509433962264151, 'Orchards, groves, vineyards, nurseries..': 0.4716981132075472}",62.288462
76,Suspended particulate (TSP),[ 27.580592 -82.362593],"{'Cropland and pasture': 0.83, 'Herbaceous Rangeland': 0.03, 'Evergreen forest land': 0.14}",58.553571
77,Suspended particulate (TSP),[ 27.62309  -82.539263],"{'Industrial': 0.08, 'Cropland and pasture': 0.39, 'Orchards, groves, vineyards, nurseries..': 0.53}",48.5
78,Suspended particulate (TSP),[ 27.600869 -82.50954 ],"{'Cropland and pasture': 0.49, 'Orchards, groves, vineyards, nurseries..': 0.5, 'Evergreen forest land': 0.01}",59.942308
79,Suspended particulate (TSP),[ 27.641978 -82.557319],"{'Residential': 0.05, 'Forested wetland': 0.02, 'Bays and estuaries': 0.37, 'Orchards, groves, vineyards, nurseries..': 0.14, 'Industrial': 0.42}",58.782608999999994
80,Suspended particulate (TSP),[ 27.496984 -82.360371],"{'Forested wetland': 0.65, 'Cropland and pasture': 0.03, 'Herbaceous Rangeland': 0.32}",63.25
81,Suspended particulate (TSP),[ 27.645033 -82.524262],"{'Cropland and pasture': 0.91, 'Herbaceous Rangeland': 0.09}",45.37931
82,Suspended particulate (TSP),[ 27.086162 -80.661723],"{'Residential': 0.02, 'Cropland and pasture': 0.27, 'Lakes': 0.41, 'Nonforested wetland': 0.3}",65.30645200000001
