,Parameter Name,Site_keys,LU,ppm
87,Suspended particulate (TSP),[ 38.860669 -90.105851],"{'Industrial': 0.19, 'Reservoirs': 0.14, 'Mixed urban or built-up land': 0.15, 'Commercial and Services': 0.15, 'Residential': 0.17, 'Deciduous forest land': 0.16, 'Cropland and pasture': 0.04}",85.931034
88,Suspended particulate (TSP),[ 37.184221 -88.748944],"{'Cropland and pasture': 0.847457627118644, 'Transportation, communications and services': 0.15254237288135594}",57.91228100000001
89,Suspended particulate (TSP),[ 37.154776 -88.740054],"{'Cropland and pasture': 0.27, 'Industrial': 0.15, 'Deciduous forest land': 0.29, 'Reservoirs': 0.08, 'Residential': 0.21}",65.964286
90,Suspended particulate (TSP),[ 42.221442 -88.242207],"{'Other agricultural land': 0.05, 'Deciduous forest land': 0.13, 'Commercial and Services': 0.4, 'Residential': 0.28, 'Other urban or built-up land': 0.02, 'Cropland and pasture': 0.12}",63.982456000000006
91,Suspended particulate (TSP),[ 40.483369 -89.004244],"{'Commercial and Services': 0.3, 'Residential': 0.51, 'Transportation, communications and services': 0.19}",67.775862
92,Suspended particulate (TSP),[ 40.009492 -89.850388],"{'Commercial and Services': 0.085, 'Residential': 0.4, 'Deciduous forest land': 0.015, 'Cropland and pasture': 0.5}",76.38181800000001
93,Suspended particulate (TSP),[ 38.44172  -90.200113],"{'Industrial': 0.012658227848101266, 'Reservoirs': 0.016877637130801686, 'Commercial and Services': 0.14345991561181434, 'Residential': 0.38396624472573837, 'Other urban or built-up land': 0.02109704641350211, 'Cropland and pasture': 0.4219409282700422}",67.833333
94,Suspended particulate (TSP),[ 38.330609 -90.159834],"{'Commercial and Services': 0.08860759493670886, 'Residential': 0.22784810126582278, 'Cropland and pasture': 0.6329113924050633, 'Mixed urban or built-up land': 0.05063291139240506}",70.82142900000001
95,Suspended particulate (TSP),[ 40.697538 -89.586486],"{'Commercial and Services': 0.74, 'Residential': 0.2, 'Transportation, communications and services': 0.06}",95.0
96,Suspended particulate (TSP),[ 40.675594 -89.619543],"{'Commercial and Services': 0.22772277227722773, 'Residential': 0.7722772277227723}",89.87037
97,Suspended particulate (TSP),[ 40.788926 -89.619264],"{'Commercial and Services': 0.95, 'Cropland and pasture': 0.05}",80.80357099999999
98,Suspended particulate (TSP),[ 41.514478 -90.440409],"{'Commercial and Services': 0.185, 'Residential': 0.315, 'Transportation, communications and services': 0.5}",62.316667
99,Suspended particulate (TSP),[ 41.506701 -90.464854],"{'Residential': 0.5, 'Transportation, communications and services': 0.5}",75.603448
100,Suspended particulate (TSP),[ 41.452255 -90.56708 ],"{'Commercial and Services': 0.29, 'Mixed urban or built-up land': 0.4, 'Cropland and pasture': 0.03, 'Reservoirs': 0.03, 'Residential': 0.25}",77.01960799999999
101,Suspended particulate (TSP),[ 41.487256 -90.485689],"{'Commercial and Services': 0.15254237288135594, 'Residential': 0.423728813559322, 'Transportation, communications and services': 0.423728813559322}",83.60714300000001
102,Suspended particulate (TSP),[ 41.5092   -90.580137],"{'Commercial and Services': 0.48, 'Residential': 0.5, 'Transportation, communications and services': 0.02}",51.09375
103,Suspended particulate (TSP),[ 41.504201 -90.513745],"{'Commercial and Services': 0.18, 'Residential': 0.82}",66.254545
104,Suspended particulate (TSP),[ 41.5092   -90.577359],"{'Commercial and Services': 0.6, 'Residential': 0.39, 'Transportation, communications and services': 0.01}",74.070175
105,Suspended particulate (TSP),[ 38.512828 -89.984272],"{'Commercial and Services': 0.84, 'Residential': 0.16}",41.5
106,Suspended particulate (TSP),[ 38.612034 -90.160477],"{'Commercial and Services': 0.11650485436893204, 'Residential': 0.7669902912621359, 'Transportation, communications and services': 0.08737864077669903, 'Transitional areas': 0.02912621359223301}",63.280702000000005
107,Suspended particulate (TSP),[ 38.57144 -90.16261],"{'Residential': 0.31, 'Other urban or built-up land': 0.11, 'Cropland and pasture': 0.08, 'Transportation, communications and services': 0.5}",78.109091
108,Suspended particulate (TSP),[ 39.794494 -89.624266],"{'Commercial and Services': 0.18699186991869918, 'Residential': 0.8130081300813008}",54.54902
109,Suspended particulate (TSP),[ 40.664482 -89.576487],"{'Commercial and Services': 0.05, 'Residential': 0.4, 'Industrial': 0.54, 'Transportation, communications and services': 0.01}",75.789474
110,Suspended particulate (TSP),[ 40.569206 -89.644825],"{'Commercial and Services': 0.57, 'Residential': 0.43}",68.1875
