,Parameter Name,Site_keys,LU,ppm
62,Suspended particulate (TSP),[ 45.461169 -68.402246],"{'Streams and canals': 0.21, 'Cropland and pasture': 0.62, 'Mixed forest land': 0.17}",39.321101
63,Suspended particulate (TSP),[ 44.657564 -69.641714],"{'Cropland and pasture': 0.73, 'Mixed forest land': 0.27}",34.634731
64,Suspended particulate (TSP),[ 44.747007 -69.630605],"{'Cropland and pasture': 0.31, 'Deciduous forest land': 0.01, 'Evergreen forest land': 0.21, 'Mixed forest land': 0.47}",56.154303000000006
65,Suspended particulate (TSP),[ 44.907857 -66.991645],"{'Residential': 0.4, 'Industrial': 0.06, 'Industrial and commercial complexes': 0.07, 'Mixed forest land': 0.33, 'Strip mines, quarries and gravel pits': 0.14}",45.404494
66,Suspended particulate (TSP),[ 45.187574 -67.279159],"{'Commercial and Services': 0.41509433962264153, 'Residential': 0.5566037735849056, 'Streams and canals': 0.02830188679245283}",54.81818199999999
67,Suspended particulate (TSP),[ 45.178686 -67.269715],"{'Other urban or built-up land': 0.32, 'Residential': 0.58, 'Deciduous forest land': 0.1}",44.0
68,Suspended particulate (TSP),[ 45.168968 -67.407724],"{'Residential': 0.42, 'Null area -- no land use assigned': 0.08, 'Industrial': 0.06, 'Deciduous forest land': 0.06, 'Lakes': 0.38}",99.827586
69,Suspended particulate (TSP),[ 45.15304  -67.397468],"{'Residential': 0.48, 'Industrial': 0.15, 'Evergreen forest land': 0.29, 'Mixed forest land': 0.08}",30.098360999999997
70,Suspended particulate (TSP),[ 45.152161 -67.403351],"{'Residential': 0.74, 'Industrial': 0.01, 'Evergreen forest land': 0.25}",21.533333
71,Suspended particulate (TSP),[ 45.147852 -67.40305 ],"{'Residential': 0.1, 'Evergreen forest land': 0.9}",16.730769
72,Suspended particulate (TSP),[ 45.155074 -67.394995],"{'Null area -- no land use assigned': 0.18, 'Industrial': 0.2, 'Mixed forest land': 0.12, 'Residential': 0.37, 'Lakes': 0.05, 'Evergreen forest land': 0.08}",17.960784
73,Suspended particulate (TSP),[ 45.113965 -67.278047],"{'Cropland and pasture': 0.36, 'Mixed forest land': 0.08, 'Evergreen forest land': 0.56}",45.041667
74,Suspended particulate (TSP),[ 43.491751 -70.45644 ],"{'Commercial and Services': 0.7, 'Residential': 0.12, 'Industrial': 0.1, 'Mixed urban or built-up land': 0.08}",54.538462
