,Parameter Name,Site_keys,LU,ppm
93,Suspended particulate (TSP),[ 43.200895 -77.641114],"{'Commercial and Services': 0.1, 'Residential': 0.22, 'Industrial': 0.68}",67.477273
94,Suspended particulate (TSP),[ 43.165512 -77.554511],"{'Commercial and Services': 0.14285714285714285, 'Residential': 0.8571428571428571}",45.622222
95,Suspended particulate (TSP),[ 43.142562 -77.659169],"{'Residential': 0.295, 'Industrial': 0.205, 'Transportation, communications and services': 0.5}",37.446428999999995
96,Suspended particulate (TSP),[ 43.236729 -77.645558],"{'Commercial and Services': 0.13793103448275862, 'Residential': 0.8620689655172413}",37.153846
97,Suspended particulate (TSP),[ 43.158442 -77.564302],"{'Commercial and Services': 0.53, 'Residential': 0.31, 'Industrial': 0.16}",35.0
98,Suspended particulate (TSP),[ 43.207563 -77.429438],"{'Commercial and Services': 0.21, 'Residential': 0.63, 'Other urban or built-up land': 0.16}",32.87931
99,Suspended particulate (TSP),[ 43.201451 -77.578333],"{'Commercial and Services': 0.78, 'Residential': 0.19, 'Transportation, communications and services': 0.03}",38.809523999999996
100,Suspended particulate (TSP),[ 43.161062 -77.603293],"{'Commercial and Services': 0.45614035087719296, 'Transportation, communications and services': 0.543859649122807}",29.836734999999997
101,Suspended particulate (TSP),[ 42.934242 -74.184575],"{'Commercial and Services': 0.37, 'Residential': 0.38, 'Streams and canals': 0.17, 'Other urban or built-up land': 0.08}",49.803922
102,Suspended particulate (TSP),[ 40.652221 -73.593167],"{'Commercial and Services': 0.34, 'Residential': 0.66}",25.961538
103,Suspended particulate (TSP),[ 40.74316 -73.58549],"{'Commercial and Services': 0.305, 'Other urban or built-up land': 0.195, 'Transportation, communications and services': 0.5}",58.243902
104,Suspended particulate (TSP),[ 40.775932 -73.450678],"{'Commercial and Services': 0.18, 'Residential': 0.085, 'Other urban or built-up land': 0.17, 'Transportation, communications and services': 0.565}",77.288462
105,Suspended particulate (TSP),[ 40.63103 -73.73388],"{'Commercial and Services': 0.23, 'Residential': 0.55, 'Industrial': 0.22}",52.1
106,Suspended particulate (TSP),[ 40.717324 -73.625406],"{'Residential': 0.33, 'Industrial and commercial complexes': 0.17, 'Transportation, communications and services': 0.5}",123.262745
